date,station,SO_2,CO,NO,NO_2,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2002-01-31,28079024,5.0,0.5,7.0,35.0,16.0,46.0,30.0,3.0,0.9,0.8,1.21,1.14,0.08
2002-01-31,28079035,28.0,0.4,23.0,54.0,,89.0,19.0,,,,,,
2002-01-31,28079036,14.0,0.6,33.0,66.0,19.0,116.0,,,,,,,
2002-01-31,28079038,21.0,,41.0,57.0,24.0,119.0,,,,,,,
2002-01-31,28079039,,0.8,45.0,58.0,,127.0,31.0,,,,,,
2002-01-31,28079040,8.0,,32.0,58.0,20.0,107.0,,,,,,,
2002-02-01,28079004,30.0,1.7,236.0,84.0,,446.0,,,,,,,
2002-02-01,28079011,,,208.0,100.0,,419.0,,,,,,,
2002-02-01,28079016,,1.3,129.0,103.0,,301.0,8.0,,,,,,
2002-02-01,28079017,13.0,,179.0,44.0,,318.0,9.0,,,,,,
2002-02-01,28079018,15.0,1.5,160.0,117.0,67.0,362.0,5.0,,,,,,
2002-02-01,28079024,7.0,1.0,98.0,77.0,34.0,227.0,7.0,16.6,3.1,3.3,1.48,1.27,0.22
2002-02-01,28079035,43.0,1.4,163.0,89.0,,338.0,7.0,,,,,,
2002-02-01,28079036,28.0,1.6,181.0,84.0,56.0,362.0,,,,,,,
2002-02-01,28079038,43.0,,192.0,105.0,66.0,400.0,,,,,,,
2002-02-01,28079039,,2.8,209.0,99.0,,419.0,8.0,,,,,,
2002-02-01,28079040,11.0,,121.0,83.0,51.0,268.0,,,,,,,
2002-02-02,28079004,31.0,2.0,253.0,87.0,,476.0,,,,,,,
2002-02-02,28079011,,,98.0,94.0,,243.0,,,,,,,
2002-02-02,28079016,,0.9,54.0,92.0,,175.0,15.0,,,,,,
2002-02-02,28079017,14.0,,241.0,60.0,,430.0,13.0,,,,,,
2002-02-02,28079018,15.0,1.5,136.0,116.0,57.0,324.0,8.0,,,,,,
2002-02-02,28079024,7.0,1.0,74.0,79.0,40.0,193.0,11.0,14.5,3.1,3.0,1.43,1.21,0.22
2002-02-02,28079035,51.0,1.8,161.0,97.0,,344.0,9.0,,,,,,
2002-02-02,28079036,25.0,1.1,74.0,80.0,41.0,193.0,,,,,,,
2002-02-02,28079038,43.0,,138.0,104.0,54.0,316.0,,,,,,,
2002-02-02,28079039,,1.8,160.0,101.0,,346.0,12.0,,,,,,
2002-02-02,28079040,10.0,,48.0,79.0,36.0,152.0,,,,,,,
2002-02-03,28079004,24.0,1.4,165.0,80.0,,333.0,,,,,,,
2002-02-03,28079011,,,52.0,72.0,,151.0,,,,,,,
2002-02-03,28079016,,0.7,32.0,75.0,,125.0,15.0,,,,,,
2002-02-03,28079017,9.0,,129.0,41.0,,239.0,14.0,,,,,,
2002-02-03,28079018,10.0,1.0,66.0,85.0,40.0,187.0,9.0,,,,,,
2002-02-03,28079024,6.0,0.7,25.0,52.0,31.0,90.0,16.0,1.0,0.2,1.0,1.32,1.18,0.14
2002-02-03,28079035,35.0,0.9,58.0,71.0,,160.0,10.0,,,,,,
2002-02-03,28079036,16.0,0.8,45.0,67.0,36.0,136.0,,,,,,,
2002-02-03,28079038,27.0,,45.0,72.0,31.0,140.0,,,,,,,
2002-02-03,28079039,,1.0,55.0,73.0,,158.0,15.0,,,,,,
2002-02-03,28079040,9.0,,25.0,61.0,32.0,100.0,,,,,,,
2002-02-04,28079004,15.0,0.8,74.0,74.0,,188.0,,,,,,,
2002-02-04,28079011,,,61.0,61.0,,155.0,,,,,,,
2002-02-04,28079016,,0.9,70.0,63.0,,170.0,17.0,,,,,,
2002-02-04,28079017,4.0,,26.0,37.0,,77.0,17.0,,,,,,
2002-02-04,28079018,6.0,0.7,36.0,62.0,26.0,117.0,14.0,,,,,,
2002-02-04,28079024,4.0,0.5,16.0,32.0,14.0,56.0,22.0,2.6,0.7,1.1,1.24,1.16,0.08
2002-02-04,28079035,22.0,0.6,45.0,55.0,,123.0,14.0,,,,,,
2002-02-04,28079036,13.0,0.9,57.0,67.0,33.0,154.0,,,,,,,
2002-02-04,28079038,18.0,,59.0,55.0,27.0,145.0,,,,,,,
2002-02-04,28079039,,0.9,57.0,55.0,,142.0,24.0,,,,,,
2002-02-04,28079040,7.0,,49.0,60.0,30.0,135.0,,,,,,,
2002-02-05,28079004,11.0,0.5,39.0,66.0,,126.0,,,,,,,
2002-02-05,28079011,,,37.0,45.0,,102.0,,,,,,,
2002-02-05,28079016,,0.6,34.0,48.0,,100.0,20.0,,,,,,
2002-02-05,28079017,3.0,,10.0,28.0,,43.0,19.0,,,,,,
2002-02-05,28079018,4.0,0.4,12.0,45.0,16.0,64.0,16.0,,,,,,
2002-02-05,28079024,4.0,0.4,8.0,21.0,12.0,33.0,28.0,2.2,0.8,0.6,1.21,1.14,0.07
2002-02-05,28079035,18.0,0.4,22.0,47.0,,81.0,14.0,,,,,,
2002-02-05,28079036,10.0,0.5,23.0,50.0,17.0,85.0,,,,,,,
2002-02-05,28079038,14.0,,31.0,42.0,15.0,89.0,,,,,,,
2002-02-05,28079039,,0.7,39.0,42.0,,102.0,31.0,,,,,,
2002-02-05,28079040,6.0,,22.0,44.0,17.0,78.0,,,,,,,
2002-02-06,28079004,12.0,0.5,14.0,60.0,,82.0,,,,,,,
2002-02-06,28079011,,,45.0,50.0,,119.0,,,,,,,
2002-02-06,28079016,,0.6,18.0,50.0,,77.0,43.0,,,,,,
2002-02-06,28079017,3.0,,6.0,28.0,,38.0,38.0,,,,,,
2002-02-06,28079018,4.0,0.4,7.0,39.0,17.0,49.0,34.0,,,,,,
2002-02-06,28079024,3.0,0.4,1.0,13.0,9.0,14.0,51.0,1.1,0.6,0.5,1.2,1.12,0.07
2002-02-06,28079035,21.0,0.4,15.0,46.0,,69.0,30.0,,,,,,
2002-02-06,28079036,12.0,0.5,17.0,43.0,17.0,70.0,,,,,,,
2002-02-06,28079038,12.0,,25.0,40.0,18.0,78.0,,,,,,,
2002-02-06,28079039,,0.6,22.0,35.0,,68.0,60.0,,,,,,
2002-02-06,28079040,7.0,,12.0,37.0,17.0,56.0,,,,,,,
2002-02-07,28079004,16.0,1.0,94.0,73.0,,217.0,,,,,,,
2002-02-07,28079011,,,98.0,70.0,,221.0,,,,,,,
2002-02-07,28079016,,0.8,57.0,64.0,,152.0,25.0,,,,,,
2002-02-07,28079017,6.0,,52.0,33.0,,112.0,26.0,,,,,,
2002-02-07,28079018,8.0,0.8,61.0,72.0,33.0,166.0,21.0,,,,,,
2002-02-07,28079024,4.0,0.5,26.0,38.0,20.0,78.0,33.0,4.9,1.3,1.2,1.27,1.16,0.11
2002-02-07,28079035,30.0,0.9,79.0,65.0,,186.0,21.0,,,,,,
2002-02-07,28079036,23.0,1.0,64.0,61.0,35.0,159.0,,,,,,,
2002-02-07,28079038,24.0,,100.0,67.0,35.0,220.0,,,,,,,
2002-02-07,28079039,,1.2,95.0,62.0,,208.0,35.0,,,,,,
2002-02-07,28079040,9.0,,50.0,55.0,31.0,131.0,,,,,,,
2002-02-08,28079004,26.0,2.0,275.0,70.0,,492.0,,,,,,,
2002-02-08,28079011,,,157.0,82.0,,322.0,,,,,,,
2002-02-08,28079016,,1.3,117.0,73.0,,253.0,10.0,,,,,,
2002-02-08,28079017,14.0,,222.0,33.0,,373.0,10.0,,,,,,
2002-02-08,28079018,16.0,1.6,176.0,110.0,52.0,379.0,6.0,,,,,,
2002-02-08,28079024,6.0,1.0,89.0,55.0,30.0,192.0,10.0,12.4,2.9,2.8,1.42,1.22,0.2
2002-02-08,28079035,47.0,1.4,167.0,78.0,,334.0,10.0,,,,,,
2002-02-08,28079036,23.0,1.4,129.0,69.0,42.0,267.0,,,,,,,
2002-02-08,28079038,36.0,,159.0,83.0,48.0,327.0,,,,,,,
2002-02-08,28079039,,2.2,243.0,80.0,,453.0,12.0,,,,,,
2002-02-08,28079040,18.0,,117.0,64.0,39.0,243.0,,,,,,,
2002-02-09,28079004,25.0,1.6,206.0,68.0,,384.0,,,,,,,
2002-02-09,28079011,,,105.0,75.0,,236.0,,,,,,,
2002-02-09,28079016,,1.0,88.0,69.0,,204.0,8.0,,,,,,
2002-02-09,28079017,11.0,,195.0,42.0,,341.0,9.0,,,,,,
2002-02-09,28079018,11.0,1.1,102.0,86.0,49.0,242.0,6.0,,,,,,
2002-02-09,28079024,4.0,0.9,82.0,51.0,36.0,176.0,10.0,12.9,2.8,2.8,1.49,1.28,0.2
2002-02-09,28079035,46.0,1.6,155.0,73.0,,312.0,9.0,,,,,,
2002-02-09,28079036,22.0,1.2,126.0,66.0,52.0,259.0,,,,,,,
2002-02-09,28079038,33.0,,160.0,81.0,58.0,326.0,,,,,,,
2002-02-09,28079039,,1.3,121.0,68.0,,254.0,11.0,,,,,,
2002-02-09,28079040,16.0,,88.0,63.0,45.0,197.0,,,,,,,
2002-02-10,28079004,21.0,1.3,149.0,66.0,,295.0,,,,,,,
2002-02-10,28079011,,,70.0,69.0,,175.0,,,,,,,
2002-02-10,28079016,,0.8,60.0,55.0,,147.0,12.0,,,,,,
2002-02-10,28079017,7.0,,118.0,49.0,,230.0,9.0,,,,,,
2002-02-10,28079018,12.0,1.3,109.0,89.0,51.0,255.0,6.0,,,,,,
2002-02-10,28079024,3.0,0.8,35.0,50.0,30.0,104.0,9.0,16.4,3.8,3.6,1.48,1.31,0.17
2002-02-10,28079035,37.0,1.2,95.0,68.0,,213.0,9.0,,,,,,
2002-02-10,28079036,17.0,0.9,62.0,57.0,35.0,152.0,,,,,,,
2002-02-10,28079038,27.0,,73.0,72.0,40.0,185.0,,,,,,,
2002-02-10,28079039,,1.2,93.0,69.0,,212.0,14.0,,,,,,
2002-02-10,28079040,8.0,,41.0,54.0,33.0,117.0,,,,,,,
2002-02-11,28079004,18.0,1.3,157.0,73.0,,313.0,,,,,,,
2002-02-11,28079011,,,111.0,82.0,,252.0,,,,,,,
2002-02-11,28079016,,0.9,80.0,70.0,,192.0,7.0,,,,,,
2002-02-11,28079017,11.0,,206.0,67.0,,383.0,8.0,,,,,,
2002-02-11,28079018,12.0,1.3,122.0,100.0,56.0,286.0,6.0,,,,,,
2002-02-11,28079024,4.0,0.9,67.0,52.0,32.0,155.0,11.0,11.7,2.8,2.5,1.51,1.33,0.18
2002-02-11,28079035,38.0,1.3,131.0,76.0,,276.0,10.0,,,,,,
2002-02-11,28079036,21.0,1.4,131.0,78.0,54.0,278.0,,,,,,,
2002-02-11,28079038,24.0,,116.0,81.0,47.0,258.0,,,,,,,
2002-02-11,28079039,,1.5,141.0,73.0,,289.0,14.0,,,,,,
2002-02-11,28079040,14.0,,135.0,81.0,53.0,289.0,,,,,,,
2002-02-12,28079004,25.0,1.9,248.0,72.0,,453.0,,,,,,,
2002-02-12,28079011,,,139.0,81.0,,295.0,,,,,,,
2002-02-12,28079016,,0.9,87.0,66.0,,199.0,15.0,,,,,,
2002-02-12,28079017,16.0,,299.0,88.0,,546.0,7.0,,,,,,
2002-02-12,28079018,16.0,1.8,159.0,111.0,65.0,355.0,6.0,,,,,,
2002-02-12,28079024,3.0,0.8,51.0,49.0,36.0,126.0,13.0,10.1,2.2,2.0,1.43,1.26,0.17
2002-02-12,28079035,40.0,1.3,122.0,81.0,,268.0,8.0,,,,,,
2002-02-12,28079036,27.0,1.5,141.0,76.0,54.0,292.0,,,,,,,
2002-02-12,28079038,21.0,,186.0,77.0,60.0,363.0,,,,,,,
2002-02-12,28079039,,2.0,204.0,72.0,,386.0,20.0,,,,,,
2002-02-12,28079040,18.0,,138.0,85.0,60.0,296.0,,,,,,,
2002-02-13,28079004,27.0,1.5,209.0,89.0,,409.0,,,,,,,
2002-02-13,28079011,,,80.0,85.0,,207.0,,,,,,,
2002-02-13,28079016,,0.8,61.0,81.0,,174.0,12.0,,,,,,
2002-02-13,28079017,13.0,,209.0,77.0,,397.0,10.0,,,,,,
2002-02-13,28079018,13.0,1.2,101.0,107.0,48.0,262.0,7.0,,,,,,
2002-02-13,28079024,4.0,0.9,69.0,69.0,46.0,175.0,12.0,14.2,3.1,3.1,1.49,1.28,0.21
2002-02-13,28079035,46.0,1.3,155.0,91.0,,328.0,7.0,,,,,,
2002-02-13,28079036,21.0,1.0,85.0,80.0,55.0,210.0,,,,,,,
2002-02-13,28079038,33.0,,168.0,108.0,81.0,366.0,,,,,,,
2002-02-13,28079039,,1.9,194.0,98.0,,395.0,10.0,,,,,,
2002-02-13,28079040,13.0,,65.0,79.0,54.0,178.0,,,,,,,
2002-02-14,28079004,15.0,0.5,16.0,74.0,,99.0,,,,,,,
2002-02-14,28079011,,,72.0,68.0,,178.0,,,,,,,
2002-02-14,28079016,,0.4,17.0,48.0,,74.0,43.0,,,,,,
2002-02-14,28079017,4.0,,5.0,45.0,,52.0,31.0,,,,,,
2002-02-14,28079018,6.0,0.4,7.0,45.0,21.0,56.0,33.0,,,,,,
2002-02-14,28079024,2.0,0.4,2.0,22.0,14.0,24.0,45.0,1.7,0.7,0.5,1.3,1.2,0.1
2002-02-14,28079035,21.0,0.6,30.0,65.0,,111.0,23.0,,,,,,
2002-02-14,28079036,12.0,0.4,15.0,44.0,20.0,67.0,,,,,,,
2002-02-14,28079038,19.0,,43.0,60.0,45.0,127.0,,,,,,,
2002-02-14,28079039,,0.5,9.0,37.0,,50.0,55.0,,,,,,
2002-02-14,28079040,7.0,,9.0,40.0,20.0,53.0,,,,,,,
2002-02-15,28079004,17.0,0.7,50.0,75.0,,151.0,,,,,,,
2002-02-15,28079011,,,41.0,51.0,,114.0,,,,,,,
2002-02-15,28079016,,0.4,10.0,41.0,,56.0,42.0,,,,,,
2002-02-15,28079017,5.0,,21.0,54.0,,87.0,22.0,,,,,,
2002-02-15,28079018,9.0,0.6,21.0,69.0,17.0,102.0,21.0,,,,,,
2002-02-15,28079024,2.0,0.5,6.0,36.0,13.0,46.0,32.0,3.0,1.1,0.6,1.31,1.2,0.12
2002-02-15,28079035,23.0,0.8,50.0,66.0,,143.0,19.0,,,,,,
2002-02-15,28079036,20.0,0.5,15.0,41.0,15.0,64.0,,,,,,,
2002-02-15,28079038,21.0,,66.0,66.0,30.0,167.0,,,,,,,
2002-02-15,28079039,,0.6,23.0,45.0,,80.0,43.0,,,,,,
2002-02-15,28079040,7.0,,11.0,35.0,15.0,52.0,,,,,,,
2002-02-16,28079004,14.0,0.8,67.0,69.0,,171.0,,,,,,,
2002-02-16,28079011,,,10.0,39.0,,54.0,,,,,,,
2002-02-16,28079016,,0.4,8.0,44.0,,56.0,39.0,,,,,,
2002-02-16,28079017,4.0,,21.0,49.0,,82.0,23.0,,,,,,
2002-02-16,28079018,9.0,0.5,16.0,64.0,17.0,89.0,20.0,,,,,,
2002-02-16,28079024,3.0,0.5,6.0,38.0,13.0,47.0,28.0,3.5,1.1,0.7,1.32,1.2,0.12
2002-02-16,28079035,24.0,0.7,38.0,60.0,,118.0,22.0,,,,,,
2002-02-16,28079036,29.0,0.6,15.0,45.0,17.0,67.0,,,,,,,
2002-02-16,28079038,17.0,,41.0,58.0,25.0,121.0,,,,,,,
2002-02-16,28079039,,0.6,19.0,42.0,,70.0,42.0,,,,,,
2002-02-16,28079040,6.0,,8.0,38.0,15.0,51.0,,,,,,,
2002-02-17,28079004,17.0,1.0,66.0,75.0,,177.0,,,,,,,
2002-02-17,28079011,,,17.0,45.0,,71.0,,,,,,,
2002-02-17,28079016,,0.5,17.0,46.0,,72.0,36.0,,,,,,
2002-02-17,28079017,5.0,,43.0,44.0,,110.0,27.0,,,,,,
2002-02-17,28079018,11.0,0.7,30.0,71.0,24.0,117.0,18.0,,,,,,
2002-02-17,28079024,4.0,0.6,12.0,45.0,20.0,63.0,25.0,2.9,1.2,0.6,1.35,1.21,0.14
2002-02-17,28079035,24.0,0.7,,,,,21.0,,,,,,
2002-02-17,28079036,25.0,0.7,31.0,44.0,22.0,91.0,,,,,,,
2002-02-17,28079038,22.0,,37.0,61.0,28.0,118.0,,,,,,,
2002-02-17,28079039,,0.6,14.0,43.0,,65.0,40.0,,,,,,
2002-02-17,28079040,7.0,,15.0,41.0,19.0,64.0,,,,,,,
2002-02-18,28079004,19.0,0.9,92.0,77.0,,219.0,,,,,,,
2002-02-18,28079011,,,32.0,51.0,,100.0,,,,,,,
2002-02-18,28079016,,0.5,24.0,56.0,,94.0,34.0,,,,,,
2002-02-18,28079017,6.0,,61.0,60.0,,153.0,23.0,,,,,,
2002-02-18,28079018,11.0,0.7,36.0,68.0,24.0,122.0,23.0,,,,,,
2002-02-18,28079024,3.0,0.5,11.0,33.0,18.0,50.0,32.0,,,,1.33,1.21,0.12
2002-02-18,28079035,29.0,0.8,,,,,19.0,,,,,,
2002-02-18,28079036,28.0,0.8,46.0,52.0,26.0,122.0,,,,,,,
2002-02-18,28079038,21.0,,63.0,67.0,34.0,163.0,,,,,,,
2002-02-18,28079039,,0.9,51.0,50.0,,129.0,40.0,,,,,,
2002-02-18,28079040,7.0,,23.0,47.0,22.0,83.0,,,,,,,
2002-02-19,28079004,18.0,0.8,72.0,81.0,,192.0,,,,,,,
2002-02-19,28079011,,,35.0,57.0,,111.0,,,,,,,
2002-02-19,28079016,,0.4,19.0,55.0,,84.0,40.0,,,,,,
2002-02-19,28079017,5.0,,31.0,63.0,,111.0,24.0,,,,,,
2002-02-19,28079018,13.0,0.7,34.0,75.0,20.0,127.0,23.0,,,,,,
2002-02-19,28079024,5.0,0.5,7.0,41.0,19.0,52.0,31.0,3.4,1.0,0.7,1.31,1.2,0.11
2002-02-19,28079035,25.0,0.7,45.0,72.0,,141.0,22.0,,,,,,
2002-02-19,28079036,29.0,0.6,18.0,52.0,18.0,80.0,,,,,,,
2002-02-19,28079038,21.0,,63.0,69.0,32.0,166.0,,,,,,,
2002-02-19,28079039,,0.6,28.0,49.0,,91.0,45.0,,,,,,
2002-02-19,28079040,6.0,,15.0,49.0,18.0,72.0,,,,,,,
2002-02-20,28079004,21.0,0.8,84.0,79.0,,208.0,,,,,,,
2002-02-20,28079011,,,77.0,75.0,,193.0,,,,,,,
2002-02-20,28079016,,0.7,57.0,88.0,,175.0,26.0,,,,,,
2002-02-20,28079017,7.0,,80.0,61.0,,183.0,25.0,,,,,,
2002-02-20,28079018,11.0,0.7,47.0,84.0,42.0,157.0,20.0,,,,,,
2002-02-20,28079024,4.0,0.5,26.0,43.0,31.0,84.0,30.0,5.7,1.6,1.3,1.38,1.23,0.15
2002-02-20,28079035,35.0,0.8,78.0,77.0,,196.0,19.0,,,,,,
2002-02-20,28079036,18.0,1.0,79.0,76.0,42.0,197.0,,,,,,,
2002-02-20,28079038,22.0,,86.0,69.0,46.0,200.0,,,,,,,
2002-02-20,28079039,,1.3,109.0,68.0,,234.0,34.0,,,,,,
2002-02-20,28079040,12.0,,70.0,69.0,45.0,177.0,,,,,,,
2002-02-21,28079004,28.0,1.3,136.0,89.0,,297.0,,,,,,,
2002-02-21,28079011,,,73.0,65.0,,178.0,,,,,,,
2002-02-21,28079016,,0.6,40.0,58.0,,118.0,40.0,,,,,,
2002-02-21,28079017,7.0,,66.0,62.0,,163.0,28.0,,,,,,
2002-02-21,28079018,14.0,0.9,59.0,93.0,28.0,183.0,22.0,,,,,,
2002-02-21,28079024,4.0,0.6,28.0,54.0,28.0,96.0,32.0,,,,1.35,1.19,0.16
2002-02-21,28079035,34.0,1.0,81.0,81.0,,206.0,21.0,,,,,,
2002-02-21,28079036,25.0,0.8,53.0,55.0,29.0,136.0,,,,,,,
2002-02-21,28079038,28.0,,100.0,79.0,43.0,233.0,,,,,,,
2002-02-21,28079039,,1.1,86.0,63.0,,195.0,41.0,,,,,,
2002-02-21,28079040,10.0,,41.0,53.0,31.0,116.0,,,,,,,
2002-02-22,28079004,27.0,1.3,175.0,97.0,,366.0,,,,,,,
2002-02-22,28079011,,,104.0,93.0,,252.0,,,,,,,
2002-02-22,28079016,,0.9,67.0,97.0,,201.0,24.0,,,,,,
2002-02-22,28079017,10.0,,99.0,81.0,,232.0,14.0,,,,,,
2002-02-22,28079018,16.0,1.0,81.0,117.0,35.0,241.0,10.0,,,,,,
2002-02-22,28079024,5.0,0.7,48.0,79.0,38.0,152.0,13.0,8.3,2.0,2.3,1.48,1.27,0.21
2002-02-22,28079035,35.0,1.1,90.0,94.0,,232.0,11.0,,,,,,
2002-02-22,28079036,29.0,1.0,77.0,82.0,41.0,200.0,,,,,,,
2002-02-22,28079038,26.0,,107.0,95.0,47.0,258.0,,,,,,,
2002-02-22,28079039,,1.1,90.0,72.0,,211.0,23.0,,,,,,
2002-02-22,28079040,13.0,,61.0,73.0,42.0,166.0,,,,,,,
2002-02-23,28079004,29.0,1.5,182.0,84.0,,363.0,,,,,,,
2002-02-23,28079011,,,137.0,87.0,,297.0,,,,,,,
2002-02-23,28079016,,1.0,87.0,95.0,,228.0,16.0,,,,,,
2002-02-23,28079017,11.0,,148.0,66.0,,293.0,20.0,,,,,,
2002-02-23,28079018,15.0,1.0,75.0,97.0,30.0,212.0,14.0,,,,,,
2002-02-23,28079024,4.0,0.7,45.0,57.0,33.0,125.0,22.0,9.7,1.9,2.0,1.42,1.23,0.19
2002-02-23,28079035,41.0,1.4,123.0,83.0,,272.0,14.0,,,,,,
2002-02-23,28079036,26.0,1.3,105.0,81.0,39.0,241.0,,,,,,,
2002-02-23,28079038,26.0,,161.0,88.0,51.0,334.0,,,,,,,
2002-02-23,28079039,,1.9,180.0,73.0,,349.0,21.0,,,,,,
2002-02-23,28079040,18.0,,99.0,71.0,45.0,223.0,,,,,,,
2002-02-24,28079004,22.0,1.1,125.0,83.0,,275.0,,,,,,,
2002-02-24,28079011,,,38.0,61.0,,119.0,,,,,,,
2002-02-24,28079016,,0.7,37.0,68.0,,125.0,29.0,,,,,,
2002-02-24,28079017,9.0,,105.0,58.0,,218.0,23.0,,,,,,
2002-02-24,28079018,16.0,0.9,56.0,82.0,31.0,168.0,22.0,,,,,,
2002-02-24,28079024,3.0,0.5,13.0,43.0,28.0,63.0,32.0,3.8,1.2,0.9,1.34,1.22,0.13
2002-02-24,28079035,30.0,0.8,42.0,66.0,,130.0,23.0,,,,,,
2002-02-24,28079036,24.0,0.9,47.0,68.0,29.0,140.0,,,,,,,
2002-02-24,28079038,17.0,,49.0,64.0,29.0,139.0,,,,,,,
2002-02-24,28079039,,1.0,66.0,58.0,,159.0,37.0,,,,,,
2002-02-24,28079040,13.0,,34.0,57.0,29.0,109.0,,,,,,,
2002-02-25,28079004,21.0,1.0,133.0,91.0,,295.0,,,,,,,
2002-02-25,28079011,,,45.0,68.0,,138.0,,,,,,,
2002-02-25,28079016,,0.7,47.0,76.0,,148.0,24.0,,,,,,
2002-02-25,28079017,10.0,,133.0,66.0,,271.0,20.0,,,,,,
2002-02-25,28079018,13.0,0.9,68.0,98.0,35.0,202.0,14.0,,,,,,
2002-02-25,28079024,4.0,0.6,35.0,58.0,34.0,112.0,21.0,7.2,2.0,1.6,1.39,1.23,0.16
2002-02-25,28079035,29.0,0.8,62.0,78.0,,173.0,18.0,,,,,,
2002-02-25,28079036,16.0,0.7,40.0,67.0,32.0,129.0,,,,,,,
2002-02-25,28079038,16.0,,60.0,73.0,36.0,165.0,,,,,,,
2002-02-25,28079039,,1.0,76.0,73.0,,189.0,25.0,,,,,,
2002-02-25,28079040,10.0,,30.0,54.0,33.0,100.0,,,,,,,
2002-02-26,28079004,16.0,0.8,103.0,80.0,,237.0,,,,,,,
2002-02-26,28079011,,,74.0,65.0,,178.0,,,,,,,
2002-02-26,28079016,,0.8,72.0,80.0,,191.0,15.0,,,,,,
2002-02-26,28079017,6.0,,33.0,50.0,,100.0,21.0,,,,,,
2002-02-26,28079018,10.0,0.7,43.0,74.0,38.0,140.0,15.0,,,,,,
2002-02-26,28079024,2.0,0.5,14.0,37.0,29.0,58.0,25.0,4.6,1.5,0.9,1.34,1.22,0.12
2002-02-26,28079035,20.0,0.5,38.0,63.0,,120.0,19.0,,,,,,
2002-02-26,28079036,13.0,0.7,37.0,69.0,35.0,125.0,,,,,,,
2002-02-26,28079038,15.0,,49.0,59.0,38.0,134.0,,,,,,,
2002-02-26,28079039,,1.0,74.0,65.0,,178.0,22.0,,,,,,
2002-02-26,28079040,8.0,,34.0,51.0,36.0,103.0,,,,,,,
2002-02-27,28079004,10.0,0.6,64.0,71.0,,168.0,,,,,,,
2002-02-27,28079011,,,30.0,42.0,,88.0,,,,,,,
2002-02-27,28079016,,0.6,30.0,55.0,,102.0,26.0,,,,,,
2002-02-27,28079017,4.0,,19.0,36.0,,65.0,27.0,,,,,,
2002-02-27,28079018,6.0,0.4,20.0,51.0,30.0,81.0,20.0,,,,,,
2002-02-27,28079024,2.0,0.4,6.0,23.0,19.0,32.0,29.0,3.1,0.6,0.7,1.28,1.19,0.09
2002-02-27,28079035,16.0,0.4,21.0,43.0,,75.0,26.0,,,,,,
2002-02-27,28079036,11.0,0.6,31.0,55.0,26.0,102.0,,,,,,,
2002-02-27,28079038,12.0,,30.0,42.0,25.0,89.0,,,,,,,
2002-02-27,28079039,,0.7,35.0,45.0,,99.0,32.0,,,,,,
2002-02-27,28079040,8.0,,38.0,40.0,32.0,98.0,,,,,,,
2002-02-28,28079004,10.0,0.4,16.0,68.0,,92.0,,,,,,,
2002-02-28,28079011,,,30.0,43.0,,89.0,,,,,,,
2002-02-28,28079016,,0.6,26.0,49.0,,89.0,36.0,,,,,,
2002-02-28,28079017,3.0,,4.0,30.0,,37.0,37.0,,,,,,
2002-02-28,28079018,5.0,0.4,8.0,41.0,13.0,53.0,29.0,,,,,,
2002-02-28,28079024,2.0,0.5,1.0,16.0,11.0,18.0,43.0,1.3,0.5,0.6,1.25,1.17,0.08
2002-02-28,28079035,15.0,0.4,15.0,40.0,,63.0,33.0,,,,,,
2002-02-28,28079036,11.0,0.5,20.0,45.0,12.0,75.0,,,,,,,
2002-02-28,28079038,13.0,,27.0,41.0,15.0,83.0,,,,,,,
2002-02-28,28079039,,0.7,33.0,43.0,,93.0,40.0,,,,,,
2002-02-28,28079040,6.0,,19.0,33.0,14.0,62.0,,,,,,,
2002-03-01,28079004,10.0,0.6,36.0,77.0,,132.0,,,,,,,
2002-03-01,28079011,,,51.0,63.0,,142.0,,,,,,,
2002-03-01,28079016,,0.7,33.0,65.0,,115.0,26.0,,,,,,
2002-03-01,28079017,4.0,,13.0,42.0,,61.0,27.0,,,,,,
2002-03-01,28079018,5.0,0.5,11.0,54.0,13.0,70.0,24.0,,,,,,
2002-03-01,28079024,2.0,0.5,3.0,28.0,9.0,33.0,36.0,2.7,0.8,0.7,1.29,1.18,0.12
2002-03-01,28079035,15.0,0.5,22.0,54.0,,88.0,26.0,,,,,,
2002-03-01,28079036,11.0,0.6,27.0,62.0,15.0,103.0,,,,,,,
2002-03-01,28079038,12.0,,41.0,57.0,16.0,120.0,,,,,,,
2002-03-01,28079039,,0.8,33.0,53.0,,104.0,35.0,,,,,,
2002-03-01,28079040,7.0,,23.0,53.0,18.0,89.0,,,,,,,
2002-03-02,28079004,11.0,0.8,61.0,74.0,,167.0,,,,,,,
2002-03-02,28079011,,,40.0,62.0,,123.0,,,,,,,
2002-03-02,28079016,,0.6,26.0,68.0,,108.0,31.0,,,,,,
2002-03-02,28079017,4.0,,32.0,42.0,,91.0,29.0,,,,,,
2002-03-02,28079018,6.0,0.6,18.0,63.0,13.0,91.0,24.0,,,,,,
2002-03-02,28079024,2.0,0.6,8.0,35.0,12.0,47.0,33.0,3.7,1.1,0.9,1.32,1.18,0.13
2002-03-02,28079035,16.0,0.6,30.0,54.0,,99.0,30.0,,,,,,
2002-03-02,28079036,14.0,0.6,25.0,61.0,15.0,99.0,,,,,,,
2002-03-02,28079038,12.0,,35.0,55.0,15.0,109.0,,,,,,,
