station,date,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
28079024,2020-01-14,6.0,0.4,32.0,46.0,23.0,30.0,94.0,13.0,3.2,1.1,0.2,1.28,1.19,0.09
28079027,2020-01-14,,,40.0,67.0,,,129.0,7.0,,,,,,
28079035,2020-01-14,6.0,0.8,75.0,66.0,,,181.0,18.0,,,,,,
28079036,2020-01-14,9.0,0.5,59.0,71.0,,37.0,161.0,,,,,,,
28079038,2020-01-14,8.0,,58.0,72.0,26.0,30.0,161.0,,2.4,0.6,1.3,,,
28079039,2020-01-14,,0.6,54.0,69.0,,,152.0,10.0,,,,,,
28079040,2020-01-14,7.0,,49.0,74.0,,28.0,149.0,,,,,,,
28079047,2020-01-14,,,57.0,60.0,23.0,29.0,147.0,,,,,,,
28079048,2020-01-14,,,40.0,67.0,27.0,36.0,128.0,,,,,,,
28079049,2020-01-14,,,40.0,52.0,,,113.0,15.0,,,,,,
28079050,2020-01-14,,,54.0,69.0,12.0,21.0,152.0,,,,,,,
28079054,2020-01-14,,,75.0,77.0,,,192.0,12.0,,,,,,
28079055,2020-01-14,,,42.0,63.0,,,128.0,,4.1,1.5,0.7,1.54,1.43,0.11
28079056,2020-01-14,,0.7,88.0,71.0,25.0,31.0,205.0,14.0,,,,,,
28079057,2020-01-14,6.0,0.5,45.0,63.0,,38.0,132.0,,,,,,,
28079058,2020-01-14,,,14.0,34.0,,,55.0,12.0,,,,,,
28079059,2020-01-14,,,22.0,48.0,,,81.0,9.0,,,,,,
28079060,2020-01-14,,,47.0,64.0,,24.0,137.0,11.0,,,,,,
28079004,2020-01-15,10.0,0.5,72.0,80.0,,,191.0,,,,,,,
28079008,2020-01-15,8.0,0.6,46.0,79.0,21.0,35.0,150.0,4.0,3.5,2.4,0.7,1.77,1.66,0.11
28079011,2020-01-15,,,57.0,92.0,,,180.0,,3.2,1.0,0.5,,,
28079016,2020-01-15,,0.5,40.0,74.0,,,135.0,5.0,,,,,,
28079017,2020-01-15,4.0,,62.0,50.0,,,146.0,5.0,,,,,,
28079018,2020-01-15,6.0,0.7,63.0,77.0,,43.0,174.0,4.0,3.9,1.0,0.7,,,
28079024,2020-01-15,6.0,0.4,32.0,61.0,26.0,37.0,110.0,3.0,4.5,1.1,0.4,1.43,1.35,0.09
28079027,2020-01-15,,,36.0,63.0,,,118.0,7.0,,,,,,
28079035,2020-01-15,4.0,0.6,48.0,77.0,,,152.0,8.0,,,,,,
28079036,2020-01-15,14.0,0.5,44.0,78.0,,40.0,147.0,,,,,,,
28079038,2020-01-15,9.0,,60.0,82.0,25.0,33.0,173.0,,2.7,0.5,1.4,,,
28079039,2020-01-15,,0.7,82.0,83.0,,,208.0,3.0,,,,,,
28079040,2020-01-15,7.0,,44.0,78.0,,35.0,145.0,,,,,,,
28079047,2020-01-15,,,41.0,73.0,18.0,26.0,136.0,,,,,,,
28079048,2020-01-15,,,38.0,78.0,25.0,38.0,137.0,,,,,,,
28079049,2020-01-15,,,24.0,64.0,,,100.0,4.0,,,,,,
28079050,2020-01-15,,,55.0,79.0,13.0,24.0,164.0,,,,,,,
28079054,2020-01-15,,,67.0,81.0,,,184.0,5.0,,,,,,
28079055,2020-01-15,,,50.0,66.0,,,142.0,,5.2,1.6,0.7,1.45,1.36,0.1
28079056,2020-01-15,,0.6,92.0,87.0,26.0,34.0,228.0,7.0,,,,,,
28079057,2020-01-15,7.0,0.5,48.0,71.0,,43.0,144.0,,,,,,,
28079058,2020-01-15,,,31.0,43.0,,,91.0,5.0,,,,,,
28079059,2020-01-15,,,26.0,53.0,,,92.0,6.0,,,,,,
28079060,2020-01-15,,,54.0,73.0,,30.0,156.0,3.0,,,,,,
28079004,2020-01-16,11.0,0.4,49.0,70.0,,,145.0,,,,,,,
28079008,2020-01-16,7.0,0.5,31.0,67.0,20.0,38.0,115.0,10.0,5.9,1.2,1.4,1.59,1.49,0.11
28079011,2020-01-16,,,29.0,71.0,,,115.0,,2.5,0.8,0.4,,,
28079016,2020-01-16,,0.5,27.0,62.0,,,104.0,10.0,,,,,,
28079017,2020-01-16,7.0,,48.0,42.0,,,115.0,10.0,,,,,,
28079018,2020-01-16,5.0,0.6,31.0,66.0,,41.0,113.0,10.0,3.7,0.7,0.6,,,
28079024,2020-01-16,5.0,0.3,12.0,46.0,22.0,35.0,65.0,13.0,3.5,0.8,0.3,1.25,1.19,0.07
28079027,2020-01-16,,,51.0,65.0,,,143.0,6.0,,,,,,
28079035,2020-01-16,6.0,0.5,28.0,64.0,,,108.0,14.0,,,,,,
28079036,2020-01-16,12.0,0.4,31.0,62.0,,43.0,110.0,,,,,,,
28079038,2020-01-16,8.0,,31.0,64.0,23.0,32.0,112.0,,2.2,0.4,1.3,,,
28079039,2020-01-16,,0.5,37.0,65.0,,,122.0,10.0,,,,,,
28079040,2020-01-16,8.0,,29.0,64.0,,34.0,109.0,,,,,,,
28079047,2020-01-16,,,29.0,62.0,20.0,32.0,106.0,,,,,,,
28079048,2020-01-16,,,28.0,65.0,24.0,41.0,108.0,,,,,,,
28079049,2020-01-16,,,11.0,52.0,,,69.0,7.0,,,,,,
28079050,2020-01-16,,,46.0,66.0,15.0,27.0,135.0,,,,,,,
28079054,2020-01-16,,,23.0,59.0,,,95.0,19.0,,,,,,
28079055,2020-01-16,,,48.0,60.0,,,134.0,,4.8,1.4,0.8,1.42,1.34,0.08
28079056,2020-01-16,,0.6,72.0,77.0,23.0,34.0,187.0,9.0,,,,,,
28079057,2020-01-16,6.0,0.4,36.0,57.0,,41.0,112.0,,,,,,,
28079058,2020-01-16,,,18.0,33.0,,,60.0,8.0,,,,,,
28079059,2020-01-16,,,22.0,49.0,,,83.0,9.0,,,,,,
28079060,2020-01-16,,,21.0,49.0,,21.0,82.0,14.0,,,,,,
28079004,2020-01-17,9.0,0.2,16.0,42.0,,,67.0,,,,,,,
28079008,2020-01-17,7.0,0.4,20.0,51.0,8.0,18.0,82.0,30.0,3.4,0.9,1.2,1.47,1.4,0.07
28079011,2020-01-17,,,9.0,41.0,,,55.0,,1.2,0.4,0.2,,,
28079016,2020-01-17,,0.4,13.0,45.0,,,64.0,32.0,,,,,,
28079017,2020-01-17,5.0,,29.0,30.0,,,74.0,28.0,,,,,,
28079018,2020-01-17,4.0,0.4,9.0,37.0,,15.0,51.0,40.0,1.4,0.4,0.2,,,
28079024,2020-01-17,5.0,0.2,1.0,18.0,6.0,11.0,20.0,45.0,0.7,0.4,0.1,1.11,1.07,0.04
28079027,2020-01-17,,,15.0,53.0,,,76.0,27.0,,,,,,
28079035,2020-01-17,5.0,0.4,7.0,40.0,,,50.0,42.0,,,,,,
28079036,2020-01-17,9.0,0.3,16.0,48.0,,17.0,73.0,,,,,,,
28079038,2020-01-17,5.0,,12.0,36.0,8.0,5.0,55.0,,0.7,0.2,1.0,,,
28079039,2020-01-17,,0.3,9.0,42.0,,,56.0,35.0,,,,,,
28079040,2020-01-17,7.0,,18.0,48.0,,20.0,75.0,,,,,,,
28079047,2020-01-17,,,10.0,44.0,7.0,11.0,59.0,,,,,,,
28079048,2020-01-17,,,11.0,44.0,10.0,17.0,62.0,,,,,,,
28079049,2020-01-17,,,2.0,29.0,,,33.0,40.0,,,,,,
28079050,2020-01-17,,,27.0,44.0,10.0,16.0,85.0,,,,,,,
28079054,2020-01-17,,,14.0,51.0,,,72.0,34.0,,,,,,
28079055,2020-01-17,,,19.0,54.0,,21.0,83.0,,5.8,1.0,0.7,1.34,1.27,0.07
28079056,2020-01-17,,0.4,46.0,55.0,10.0,14.0,125.0,32.0,,,,,,
28079057,2020-01-17,5.0,0.3,8.0,36.0,,12.0,49.0,,,,,,,
28079058,2020-01-17,,,11.0,20.0,,,37.0,28.0,,,,,,
28079059,2020-01-17,,,6.0,36.0,,,45.0,34.0,,,,,,
28079060,2020-01-17,,,3.0,26.0,,11.0,30.0,45.0,,,,,,
28079004,2020-01-18,8.0,0.3,20.0,48.0,,,79.0,,,,,,,
28079008,2020-01-18,6.0,0.4,18.0,52.0,9.0,12.0,80.0,13.0,2.6,0.8,1.0,1.77,1.7,0.07
28079011,2020-01-18,,,17.0,59.0,,,85.0,,1.5,0.7,0.3,,,
28079016,2020-01-18,,0.4,10.0,46.0,,,60.0,17.0,,,,,,
28079017,2020-01-18,4.0,,30.0,29.0,,,74.0,15.0,,,,,,
28079018,2020-01-18,4.0,0.5,17.0,44.0,,15.0,69.0,17.0,1.8,0.5,0.3,,,
28079024,2020-01-18,5.0,0.3,6.0,29.0,9.0,12.0,39.0,19.0,1.7,0.6,0.2,1.26,1.21,0.05
28079027,2020-01-18,,,21.0,46.0,,,78.0,15.0,,,,,,
28079035,2020-01-18,2.0,0.5,16.0,48.0,,,73.0,19.0,,,,,,
28079036,2020-01-18,9.0,0.3,14.0,48.0,,14.0,69.0,,,,,,,
28079038,2020-01-18,5.0,,18.0,52.0,10.0,4.0,80.0,,0.9,0.3,0.9,,,
28079039,2020-01-18,,0.4,21.0,54.0,,,86.0,10.0,,,,,,
28079040,2020-01-18,6.0,,11.0,44.0,,12.0,61.0,,,,,,,
28079047,2020-01-18,,,9.0,43.0,8.0,11.0,57.0,,,,,,,
28079048,2020-01-18,,,12.0,52.0,11.0,15.0,71.0,,,,,,,
28079049,2020-01-18,,,7.0,39.0,,,49.0,18.0,,,,,,
28079050,2020-01-18,,,23.0,53.0,10.0,13.0,88.0,,,,,,,
28079054,2020-01-18,,,10.0,45.0,,,60.0,24.0,,,,,,
28079055,2020-01-18,,,23.0,46.0,,16.0,81.0,,2.6,1.1,0.5,1.35,1.3,0.06
28079056,2020-01-18,,0.4,41.0,53.0,10.0,13.0,116.0,19.0,,,,,,
28079057,2020-01-18,5.0,0.3,14.0,42.0,,13.0,63.0,,,,,,,
28079058,2020-01-18,,,3.0,22.0,,,26.0,19.0,,,,,,
28079059,2020-01-18,,,9.0,35.0,,,49.0,17.0,,,,,,
28079060,2020-01-18,,,12.0,40.0,,9.0,58.0,17.0,,,,,,
28079004,2020-01-19,6.0,0.2,6.0,26.0,,,35.0,,,,,,,
28079008,2020-01-19,7.0,0.3,5.0,29.0,3.0,7.0,37.0,47.0,1.4,0.5,0.7,1.44,1.39,0.05
28079011,2020-01-19,,,3.0,21.0,,,26.0,,0.3,0.2,0.1,,,
28079016,2020-01-19,,0.2,2.0,14.0,,,17.0,57.0,,,,,,
28079017,2020-01-19,2.0,,20.0,15.0,,,46.0,48.0,,,,,,
28079018,2020-01-19,4.0,0.4,3.0,19.0,,6.0,24.0,53.0,0.7,0.3,0.1,,,
28079024,2020-01-19,5.0,0.2,1.0,8.0,2.0,4.0,9.0,54.0,0.2,0.3,0.1,1.11,1.06,0.06
28079027,2020-01-19,,,3.0,22.0,,,28.0,50.0,,,,,,
28079035,2020-01-19,1.0,0.4,6.0,29.0,,,39.0,58.0,,,,,,
28079036,2020-01-19,8.0,0.2,2.0,16.0,,6.0,20.0,,,,,,,
28079038,2020-01-19,3.0,,8.0,28.0,3.0,2.0,40.0,,0.5,0.2,0.8,,,
28079039,2020-01-19,,0.2,2.0,18.0,,,20.0,51.0,,,,,,
28079040,2020-01-19,5.0,,2.0,19.0,,7.0,22.0,,,,,,,
28079047,2020-01-19,,,2.0,22.0,3.0,5.0,25.0,,,,,,,
28079048,2020-01-19,,,2.0,17.0,4.0,6.0,20.0,,,,,,,
28079049,2020-01-19,,,1.0,15.0,,,16.0,56.0,,,,,,
28079050,2020-01-19,,,5.0,19.0,10.0,15.0,27.0,,,,,,,
28079054,2020-01-19,,,2.0,28.0,,,31.0,58.0,,,,,,
28079055,2020-01-19,,,2.0,18.0,,5.0,22.0,,0.7,0.5,0.1,1.24,1.17,0.07
28079056,2020-01-19,,0.3,19.0,36.0,4.0,7.0,66.0,45.0,,,,,,
28079057,2020-01-19,5.0,0.2,2.0,12.0,,3.0,16.0,,,,,,,
28079058,2020-01-19,,,1.0,5.0,,,7.0,55.0,,,,,,
28079059,2020-01-19,,,1.0,8.0,,,10.0,57.0,,,,,,
28079060,2020-01-19,,,1.0,5.0,,4.0,7.0,63.0,,,,,,
28079008,2020-01-20,7.0,0.3,11.0,36.0,4.0,10.0,53.0,46.0,,0.6,0.6,1.46,1.39,0.07
28079011,2020-01-20,,,2.0,15.0,,,19.0,,0.3,0.2,0.1,,,
28079016,2020-01-20,,0.2,2.0,15.0,,,19.0,59.0,,,,,,
28079017,2020-01-20,1.0,,19.0,12.0,,,41.0,58.0,,,,,,
28079018,2020-01-20,4.0,0.4,3.0,18.0,,8.0,22.0,61.0,0.4,0.3,0.1,,,
28079024,2020-01-20,5.0,0.2,1.0,11.0,2.0,6.0,12.0,60.0,0.3,0.4,0.1,1.12,1.05,0.07
28079027,2020-01-20,,,3.0,17.0,,,22.0,58.0,,,,,,
28079035,2020-01-20,2.0,0.4,7.0,29.0,,,39.0,67.0,,,,,,
28079036,2020-01-20,10.0,0.2,2.0,15.0,,6.0,18.0,,,,,,,
28079038,2020-01-20,4.0,,13.0,31.0,3.0,5.0,50.0,,0.6,0.3,0.8,,,
28079039,2020-01-20,,0.2,2.0,18.0,,,22.0,56.0,,,,,,
28079040,2020-01-20,3.0,,3.0,17.0,,14.0,21.0,,,,,,,
28079047,2020-01-20,,,4.0,22.0,4.0,8.0,28.0,,,,,,,
28079048,2020-01-20,,,2.0,14.0,3.0,7.0,16.0,,,,,,,
28079049,2020-01-20,,,1.0,20.0,,,22.0,58.0,,,,,,
28079050,2020-01-20,,,3.0,13.0,7.0,8.0,18.0,,,,,,,
28079054,2020-01-20,,,5.0,30.0,,,38.0,58.0,,,,,,
28079055,2020-01-20,,,4.0,16.0,,5.0,22.0,,0.6,0.5,0.2,1.23,1.15,0.09
28079056,2020-01-20,,0.3,23.0,39.0,4.0,8.0,75.0,49.0,,,,,,
28079057,2020-01-20,5.0,0.2,2.0,9.0,,3.0,13.0,,,,,,,
28079058,2020-01-20,,,1.0,6.0,,,9.0,68.0,,,,,,
28079059,2020-01-20,,,1.0,10.0,,,12.0,58.0,,,,,,
28079060,2020-01-20,,,1.0,8.0,,7.0,10.0,65.0,,,,,,
28079008,2020-01-21,7.0,0.3,14.0,36.0,3.0,6.0,58.0,36.0,1.9,0.7,0.6,1.45,1.4,0.05
28079011,2020-01-21,,,3.0,16.0,,,21.0,,0.3,0.3,0.1,,,
28079016,2020-01-21,,0.2,3.0,16.0,,,20.0,48.0,,,,,,
28079017,2020-01-21,4.0,,19.0,13.0,,,42.0,46.0,,,,,,
28079018,2020-01-21,4.0,0.4,3.0,18.0,,4.0,23.0,50.0,0.5,0.4,0.1,,,
28079024,2020-01-21,5.0,0.2,1.0,12.0,2.0,4.0,14.0,50.0,0.5,0.5,0.1,1.12,1.07,0.06
28079027,2020-01-21,,,3.0,18.0,,,22.0,48.0,,,,,,
28079035,2020-01-21,3.0,0.4,8.0,28.0,,,40.0,58.0,,,,,,
28079036,2020-01-21,9.0,0.2,2.0,16.0,,3.0,20.0,,,,,,,
28079038,2020-01-21,5.0,,15.0,31.0,3.0,2.0,53.0,,0.5,0.2,0.7,,,
28079039,2020-01-21,,0.3,2.0,19.0,,,23.0,47.0,,,,,,
28079040,2020-01-21,4.0,,3.0,18.0,,7.0,23.0,,,,,,,
28079047,2020-01-21,,,5.0,23.0,3.0,6.0,30.0,,,,,,,
28079048,2020-01-21,,,1.0,14.0,3.0,5.0,16.0,,,,,,,
28079049,2020-01-21,,,2.0,20.0,,,23.0,47.0,,,,,,
28079050,2020-01-21,,,4.0,14.0,5.0,5.0,20.0,,,,,,,
28079054,2020-01-21,,,6.0,30.0,,,39.0,48.0,,,,,,
28079055,2020-01-21,,,4.0,16.0,,4.0,21.0,,0.8,0.6,0.2,1.24,1.19,0.06
28079056,2020-01-21,,0.3,26.0,38.0,3.0,5.0,77.0,41.0,,,,,,
28079057,2020-01-21,5.0,,3.0,10.0,,2.0,14.0,,,,,,,
28079058,2020-01-21,,,1.0,4.0,,,5.0,63.0,,,,,,
28079059,2020-01-21,,,1.0,11.0,,,13.0,48.0,,,,,,
28079060,2020-01-21,,,1.0,8.0,,5.0,10.0,57.0,,,,,,
28079008,2020-01-22,7.0,0.4,20.0,51.0,8.0,23.0,81.0,31.0,2.3,0.7,0.7,1.45,1.39,0.06
28079011,2020-01-22,,,4.0,30.0,,,36.0,,0.5,0.3,0.1,,,
28079016,2020-01-22,,0.3,4.0,24.0,,,31.0,47.0,,,,,,
28079017,2020-01-22,7.0,,20.0,20.0,,,50.0,42.0,,,,,,
28079018,2020-01-22,4.0,0.4,7.0,34.0,,21.0,44.0,45.0,1.0,0.3,0.2,,,
28079024,2020-01-22,5.0,0.2,2.0,20.0,7.0,18.0,22.0,49.0,0.8,0.4,0.1,1.12,1.06,0.05
28079027,2020-01-22,,,7.0,29.0,,,40.0,45.0,,,,,,
28079035,2020-01-22,4.0,0.5,10.0,42.0,,,57.0,52.0,,,,,,
28079036,2020-01-22,16.0,0.3,4.0,29.0,,22.0,35.0,,,,,,,
28079038,2020-01-22,5.0,,19.0,43.0,10.0,13.0,71.0,,0.9,0.2,0.8,,,
28079039,2020-01-22,,0.3,4.0,28.0,,,34.0,46.0,,,,,,
28079040,2020-01-22,5.0,,5.0,30.0,,25.0,38.0,,,,,,,
28079047,2020-01-22,,,6.0,35.0,6.0,15.0,44.0,,,,,,,
28079048,2020-01-22,,,3.0,25.0,9.0,21.0,30.0,,,,,,,
28079049,2020-01-22,,,2.0,30.0,,,33.0,45.0,,,,,,
28079050,2020-01-22,,,5.0,23.0,7.0,14.0,31.0,,,,,,,
28079054,2020-01-22,,,10.0,42.0,,,57.0,46.0,,,,,,
28079055,2020-01-22,,,6.0,27.0,,23.0,35.0,,1.0,0.6,0.2,1.22,1.18,0.04
28079056,2020-01-22,,0.4,39.0,58.0,9.0,19.0,117.0,35.0,,,,,,
28079057,2020-01-22,5.0,,4.0,17.0,,20.0,23.0,,,,,,,
28079058,2020-01-22,,,1.0,7.0,,,9.0,65.0,,,,,,
28079059,2020-01-22,,,1.0,13.0,,,15.0,52.0,,,,,,
28079060,2020-01-22,,,2.0,13.0,,20.0,16.0,58.0,,,,,,
28079008,2020-01-23,7.0,0.4,24.0,52.0,17.0,57.0,89.0,26.0,2.8,0.8,0.9,1.47,1.39,0.07
28079011,2020-01-23,,,11.0,44.0,,,61.0,,0.9,0.4,0.2,,,
28079016,2020-01-23,,0.3,9.0,35.0,,,50.0,32.0,,,,,,
28079017,2020-01-23,8.0,,23.0,26.0,,,61.0,28.0,,,,,,
28079018,2020-01-23,4.0,0.4,10.0,41.0,,65.0,56.0,33.0,1.2,0.4,0.2,,,
28079024,2020-01-23,5.0,0.2,5.0,31.0,19.0,58.0,39.0,35.0,1.7,0.5,0.1,1.14,1.08,0.06
28079027,2020-01-23,,,14.0,41.0,,,63.0,29.0,,,,,,
28079035,2020-01-23,6.0,0.5,17.0,47.0,,,73.0,41.0,,,,,,
28079036,2020-01-23,25.0,0.3,10.0,42.0,,67.0,58.0,,,,,,,
28079038,2020-01-23,5.0,,18.0,44.0,25.0,25.0,72.0,,0.8,0.2,0.7,,,
28079039,2020-01-23,,0.3,9.0,43.0,,,57.0,30.0,,,,,,
28079040,2020-01-23,6.0,,11.0,39.0,,74.0,56.0,,,,,,,
28079047,2020-01-23,,,11.0,40.0,17.0,44.0,57.0,,,,,,,
28079048,2020-01-23,,,8.0,39.0,19.0,57.0,51.0,,,,,,,
28079049,2020-01-23,,,6.0,37.0,,,45.0,34.0,,,,,,
28079050,2020-01-23,,,9.0,35.0,13.0,38.0,49.0,,,,,,,
28079054,2020-01-23,,,16.0,46.0,,,69.0,36.0,,,,,,
28079055,2020-01-23,,,21.0,45.0,,63.0,77.0,,3.2,1.1,0.3,1.28,1.22,0.07
28079056,2020-01-23,,0.4,50.0,61.0,20.0,52.0,138.0,23.0,,,,,,
28079057,2020-01-23,5.0,0.3,10.0,35.0,,53.0,50.0,,,,,,,
28079058,2020-01-23,,,4.0,20.0,,,25.0,43.0,,,,,,
28079059,2020-01-23,,,4.0,27.0,,,34.0,33.0,,,,,,
28079060,2020-01-23,,,4.0,27.0,,51.0,34.0,41.0,,,,,,
28079008,2020-01-24,6.0,0.4,16.0,48.0,13.0,35.0,73.0,23.0,2.0,0.7,0.9,1.54,1.48,0.06
28079011,2020-01-24,,,18.0,54.0,,,81.0,,1.0,0.5,0.2,,,
28079016,2020-01-24,,0.3,14.0,43.0,,,64.0,24.0,,,,,,
28079017,2020-01-24,10.0,,33.0,28.0,,,79.0,24.0,,,,,,
28079018,2020-01-24,4.0,0.5,17.0,45.0,,,71.0,26.0,1.6,0.4,0.3,,,
28079024,2020-01-24,5.0,0.2,4.0,33.0,14.0,37.0,39.0,28.0,1.5,0.5,0.2,1.19,1.13,0.05
28079027,2020-01-24,,,8.0,44.0,,,56.0,22.0,,,,,,
28079035,2020-01-24,3.0,0.6,12.0,46.0,,,64.0,37.0,,,,,,
28079036,2020-01-24,17.0,0.4,22.0,48.0,,45.0,81.0,,,,,,,
28079038,2020-01-24,3.0,,12.0,43.0,16.0,17.0,61.0,,0.8,0.2,0.7,,,
28079039,2020-01-24,,0.4,9.0,48.0,,,62.0,23.0,,,,,,
28079040,2020-01-24,7.0,,25.0,48.0,,46.0,86.0,,,,,,,
28079047,2020-01-24,,,8.0,41.0,11.0,28.0,53.0,,,,,,,
28079048,2020-01-24,,,9.0,45.0,16.0,38.0,58.0,,,,,,,
28079049,2020-01-24,,,3.0,34.0,,,39.0,30.0,,,,,,
28079050,2020-01-24,,,8.0,41.0,8.0,21.0,53.0,,,,,,,
28079054,2020-01-24,,,17.0,49.0,,,75.0,32.0,,,,,,
28079055,2020-01-24,,,16.0,48.0,,48.0,74.0,,3.0,0.9,0.6,1.29,1.24,0.05
28079056,2020-01-24,,0.4,49.0,60.0,15.0,33.0,135.0,24.0,,,,,,
28079057,2020-01-24,5.0,0.3,9.0,43.0,,36.0,56.0,,,,,,,
28079058,2020-01-24,,,6.0,31.0,,,40.0,24.0,,,,,,
28079059,2020-01-24,,,4.0,33.0,,,39.0,24.0,,,,,,
28079060,2020-01-24,,,5.0,36.0,,33.0,43.0,27.0,,,,,,
28079008,2020-01-25,6.0,0.3,8.0,37.0,7.0,15.0,50.0,30.0,1.4,0.6,0.9,1.5,1.46,0.05
28079011,2020-01-25,,,11.0,44.0,,,61.0,,0.8,0.5,0.1,,,
28079016,2020-01-25,,0.3,5.0,30.0,,,38.0,34.0,,,,,,
28079017,2020-01-25,9.0,,22.0,24.0,,,57.0,25.0,,,,,,
28079018,2020-01-25,4.0,0.4,6.0,40.0,,13.0,49.0,27.0,1.1,0.4,0.2,,,
28079024,2020-01-25,5.0,0.2,2.0,26.0,10.0,18.0,29.0,29.0,1.4,0.5,0.1,1.22,1.18,0.05
28079027,2020-01-25,,,3.0,31.0,,,35.0,30.0,,,,,,
28079035,2020-01-25,2.0,0.6,7.0,38.0,,,48.0,44.0,,,,,,
28079036,2020-01-25,11.0,0.3,6.0,37.0,,20.0,46.0,,,,,,,
28079038,2020-01-25,4.0,,8.0,36.0,10.0,6.0,49.0,,0.5,0.2,0.6,,,
28079039,2020-01-25,,0.3,3.0,36.0,,,42.0,30.0,,,,,,
28079040,2020-01-25,7.0,,6.0,34.0,,18.0,43.0,,,,,,,
28079047,2020-01-25,,,2.0,31.0,7.0,14.0,33.0,,,,,,,
28079048,2020-01-25,,,4.0,34.0,11.0,18.0,40.0,,,,,,,
28079049,2020-01-25,,,1.0,25.0,,,26.0,36.0,,,,,,
28079050,2020-01-25,,,8.0,34.0,11.0,15.0,46.0,,,,,,,
28079054,2020-01-25,,,7.0,42.0,,,53.0,35.0,,,,,,
28079055,2020-01-25,,,7.0,36.0,,23.0,46.0,,1.8,0.7,0.3,1.27,1.24,0.03
28079056,2020-01-25,,0.4,27.0,54.0,12.0,19.0,95.0,23.0,,,,,,
28079057,2020-01-25,5.0,0.3,4.0,29.0,,15.0,35.0,,,,,,,
28079058,2020-01-25,,,2.0,17.0,,,21.0,35.0,,,,,,
28079059,2020-01-25,,,1.0,19.0,,,21.0,37.0,,,,,,
28079060,2020-01-25,,,1.0,22.0,,12.0,24.0,42.0,,,,,,
28079008,2020-01-26,6.0,0.4,12.0,39.0,9.0,14.0,57.0,25.0,1.5,0.8,0.9,1.48,1.42,0.06
28079011,2020-01-26,,,12.0,42.0,,,61.0,,0.9,0.5,0.2,,,
28079016,2020-01-26,,0.4,13.0,40.0,,,60.0,22.0,,,,,,
28079017,2020-01-26,10.0,,26.0,24.0,,,64.0,23.0,,,,,,
28079018,2020-01-26,4.0,0.5,8.0,31.0,,8.0,44.0,28.0,0.9,0.4,0.2,,,
28079024,2020-01-26,5.0,0.2,3.0,15.0,6.0,9.0,19.0,30.0,0.7,0.5,0.1,1.13,1.08,0.05
28079027,2020-01-26,,,11.0,45.0,,,63.0,19.0,,,,,,
28079035,2020-01-26,4.0,0.7,8.0,32.0,,,45.0,43.0,,,,,,
28079036,2020-01-26,10.0,0.3,10.0,42.0,,15.0,58.0,,,,,,,
28079038,2020-01-26,4.0,,15.0,35.0,9.0,1.0,58.0,,0.5,0.2,0.7,,,
28079039,2020-01-26,,0.4,13.0,37.0,,,58.0,23.0,,,,,,
28079040,2020-01-26,7.0,,13.0,41.0,,13.0,61.0,,,,,,,
28079047,2020-01-26,,,6.0,34.0,8.0,10.0,43.0,,,,,,,
28079048,2020-01-26,,,6.0,35.0,11.0,14.0,43.0,,,,,,,
28079049,2020-01-26,,,4.0,24.0,,,30.0,28.0,,,,,,
28079050,2020-01-26,,,21.0,36.0,9.0,12.0,68.0,,,,,,,
28079054,2020-01-26,,,5.0,41.0,,,48.0,31.0,,,,,,
28079055,2020-01-26,,,12.0,45.0,,20.0,63.0,,2.3,1.0,0.4,1.32,1.26,0.06
28079056,2020-01-26,,0.4,28.0,45.0,9.0,12.0,89.0,24.0,,,,,,
28079057,2020-01-26,5.0,0.3,15.0,38.0,,13.0,61.0,,,,,,,
28079058,2020-01-26,,,3.0,14.0,,,19.0,28.0,,,,,,
28079059,2020-01-26,,,8.0,36.0,,,48.0,20.0,,,,,,
28079060,2020-01-26,,,7.0,23.0,,10.0,33.0,35.0,,,,,,
28079008,2020-01-27,6.0,0.4,27.0,47.0,10.0,17.0,89.0,21.0,2.4,0.9,0.9,1.59,1.52,0.06
28079011,2020-01-27,,,19.0,45.0,,,74.0,,1.2,0.5,0.2,,,
28079016,2020-01-27,,0.4,21.0,44.0,,,76.0,19.0,,,,,,
28079017,2020-01-27,9.0,,30.0,25.0,,,72.0,23.0,,,,,,
28079018,2020-01-27,4.0,0.5,15.0,35.0,,10.0,58.0,27.0,1.6,0.4,0.2,,,
28079024,2020-01-27,5.0,0.2,6.0,17.0,7.0,11.0,26.0,30.0,1.0,0.5,0.1,1.14,1.09,0.05
28079027,2020-01-27,,,23.0,49.0,,,84.0,15.0,,,,,,
28079035,2020-01-27,3.0,0.7,15.0,38.0,,,61.0,40.0,,,,,,
28079036,2020-01-27,9.0,0.3,17.0,43.0,,17.0,68.0,,,,,,,
28079038,2020-01-27,4.0,,20.0,37.0,9.0,4.0,67.0,,0.7,0.2,0.7,,,
28079039,2020-01-27,,0.4,19.0,37.0,,,66.0,25.0,,,,,,
28079040,2020-01-27,7.0,,21.0,41.0,,18.0,73.0,,,,,,,
28079047,2020-01-27,,,16.0,38.0,9.0,13.0,62.0,,,,,,,
28079048,2020-01-27,,,19.0,44.0,11.0,17.0,73.0,,,,,,,
28079049,2020-01-27,,,10.0,34.0,,,48.0,24.0,,,,,,
28079050,2020-01-27,,,34.0,42.0,8.0,11.0,94.0,,,,,,,
