date,station,SO_2,CO,NO,NO_2,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2001-10-02,28079035,16.0,0.9,96.0,72.0,,219.0,28.0,,,,,,
2001-10-02,28079036,9.0,0.7,66.0,68.0,30.0,169.0,,,,,,,
2001-10-02,28079038,31.0,,153.0,72.0,48.0,306.0,,,,,,,
2001-10-02,28079039,,1.3,115.0,111.0,,287.0,27.0,,,,,,
2001-10-02,28079040,12.0,,64.0,59.0,34.0,158.0,,,,,,,
2001-10-03,28079004,7.0,0.7,48.0,66.0,,141.0,,,,,,,
2001-10-03,28079011,,,67.0,57.0,,160.0,,,,,,,
2001-10-03,28079016,,0.5,56.0,37.0,,122.0,19.0,,,,,,
2001-10-03,28079017,12.0,,28.0,42.0,,85.0,27.0,,,,,,
2001-10-03,28079018,8.0,0.4,27.0,29.0,18.0,70.0,16.0,,,,,,
2001-10-03,28079024,10.0,0.4,15.0,29.0,19.0,52.0,23.0,4.4,0.9,1.2,1.35,1.28,0.08
2001-10-03,28079035,11.0,0.5,45.0,49.0,,119.0,20.0,,,,,,
2001-10-03,28079036,7.0,0.6,53.0,47.0,18.0,128.0,,,,,,,
2001-10-03,28079038,17.0,,54.0,38.0,13.0,121.0,,,,,,,
2001-10-03,28079039,,0.7,47.0,56.0,,128.0,24.0,,,,,,
2001-10-03,28079040,6.0,,44.0,37.0,16.0,104.0,,,,,,,
2001-10-04,28079004,8.0,0.8,56.0,82.0,,168.0,,,,,,,
2001-10-04,28079011,,,48.0,70.0,,144.0,,,,,,,
2001-10-04,28079016,,0.6,37.0,47.0,,103.0,27.0,,,,,,
2001-10-04,28079017,13.0,,44.0,58.0,,126.0,33.0,,,,,,
2001-10-04,28079018,10.0,0.6,37.0,46.0,31.0,104.0,20.0,,,,,,
2001-10-04,28079024,12.0,0.7,18.0,42.0,26.0,69.0,27.0,5.9,1.0,1.3,1.34,1.25,0.1
2001-10-04,28079035,12.0,0.6,44.0,66.0,,133.0,24.0,,,,,,
2001-10-04,28079036,8.0,0.6,41.0,55.0,29.0,118.0,,,,,,,
2001-10-04,28079038,21.0,,64.0,59.0,23.0,157.0,,,,,,,
2001-10-04,28079039,,0.8,49.0,76.0,,151.0,29.0,,,,,,
2001-10-04,28079040,7.0,,35.0,50.0,21.0,104.0,,,,,,,
2001-10-05,28079004,9.0,0.7,54.0,85.0,,168.0,,,,,,,
2001-10-05,28079011,,,50.0,84.0,,161.0,,,,,,,
2001-10-05,28079016,,0.8,54.0,66.0,,148.0,21.0,,,,,,
2001-10-05,28079017,13.0,,28.0,51.0,,93.0,33.0,,,,,,
2001-10-05,28079018,10.0,0.5,24.0,46.0,31.0,83.0,20.0,,,,,,
2001-10-05,28079024,13.0,0.5,11.0,42.0,26.0,59.0,28.0,7.1,1.1,2.0,1.41,1.31,0.11
2001-10-05,28079035,13.0,0.5,40.0,68.0,,130.0,21.0,,,,,,
2001-10-05,28079036,9.0,0.7,42.0,67.0,36.0,132.0,,,,,,,
2001-10-05,28079038,15.0,,48.0,64.0,22.0,137.0,,,,,,,
2001-10-05,28079039,,0.8,43.0,84.0,,150.0,22.0,,,,,,
2001-10-05,28079040,8.0,,35.0,59.0,27.0,111.0,,,,,,,
2001-10-06,28079004,6.0,0.7,41.0,66.0,,129.0,,,,,,,
2001-10-06,28079011,,,38.0,74.0,,132.0,,,,,,,
2001-10-06,28079016,,0.5,25.0,38.0,,76.0,14.0,,,,,,
2001-10-06,28079017,10.0,,5.0,29.0,,37.0,28.0,,,,,,
2001-10-06,28079018,7.0,0.3,11.0,30.0,14.0,46.0,13.0,,,,,,
2001-10-06,28079024,10.0,0.3,9.0,31.0,19.0,46.0,20.0,3.6,0.7,0.9,1.45,1.38,0.07
2001-10-06,28079035,8.0,0.5,23.0,50.0,,85.0,15.0,,,,,,
2001-10-06,28079036,6.0,0.5,21.0,44.0,22.0,77.0,,,,,,,
2001-10-06,28079038,14.0,,31.0,45.0,12.0,93.0,,,,,,,
2001-10-06,28079039,,0.7,32.0,61.0,,110.0,14.0,,,,,,
2001-10-06,28079040,4.0,,12.0,37.0,13.0,55.0,,,,,,,
2001-10-07,28079004,5.0,0.4,9.0,53.0,,67.0,,,,,,,
2001-10-07,28079011,,,14.0,45.0,,65.0,,,,,,,
2001-10-07,28079016,,0.4,11.0,28.0,,45.0,35.0,,,,,,
2001-10-07,28079017,9.0,,3.0,21.0,,26.0,47.0,,,,,,
2001-10-07,28079018,7.0,0.3,4.0,19.0,12.0,25.0,31.0,,,,,,
2001-10-07,28079024,9.0,0.4,1.0,12.0,14.0,14.0,37.0,0.8,0.2,0.7,1.28,1.24,0.04
2001-10-07,28079035,8.0,0.3,10.0,33.0,,48.0,33.0,,,,,,
2001-10-07,28079036,6.0,0.4,12.0,35.0,15.0,53.0,,,,,,,
2001-10-07,28079038,14.0,,18.0,31.0,9.0,58.0,,,,,,,
2001-10-07,28079039,,0.5,15.0,38.0,,61.0,36.0,,,,,,
2001-10-07,28079040,3.0,,9.0,26.0,10.0,39.0,,,,,,,
2001-10-08,28079004,5.0,0.6,22.0,70.0,,104.0,,,,,,,
2001-10-08,28079011,,,25.0,55.0,,93.0,,,,,,,
2001-10-08,28079016,,0.5,20.0,40.0,,70.0,31.0,,,,,,
2001-10-08,28079017,9.0,,3.0,30.0,,36.0,48.0,,,,,,
2001-10-08,28079018,7.0,0.4,5.0,26.0,17.0,34.0,33.0,,,,,,
2001-10-08,28079024,9.0,0.4,2.0,19.0,17.0,22.0,44.0,1.9,0.4,0.8,1.29,1.24,0.05
2001-10-08,28079035,8.0,0.4,12.0,46.0,,65.0,35.0,,,,,,
2001-10-08,28079036,6.0,0.4,17.0,49.0,22.0,75.0,,,,,,,
2001-10-08,28079038,13.0,,30.0,52.0,14.0,98.0,,,,,,,
2001-10-08,28079039,,0.6,29.0,60.0,,105.0,39.0,,,,,,
2001-10-08,28079040,3.0,,13.0,40.0,15.0,59.0,,,,,,,
2001-10-09,28079004,7.0,0.8,87.0,74.0,,207.0,,,,,,,
2001-10-09,28079011,,,21.0,44.0,,76.0,,,,,,,
2001-10-09,28079016,,0.5,22.0,40.0,,74.0,35.0,,,,,,
2001-10-09,28079017,11.0,,42.0,42.0,,106.0,38.0,,,,,,
2001-10-09,28079018,8.0,0.5,23.0,34.0,18.0,70.0,26.0,,,,,,
2001-10-09,28079024,10.0,0.7,9.0,28.0,15.0,42.0,33.0,3.4,0.7,0.9,1.32,1.24,0.08
2001-10-09,28079035,10.0,0.6,42.0,61.0,,126.0,22.0,,,,,,
2001-10-09,28079036,7.0,0.5,42.0,43.0,18.0,107.0,,,,,,,
2001-10-09,28079038,14.0,,79.0,72.0,17.0,193.0,,,,,,,
2001-10-09,28079039,,0.6,20.0,46.0,,78.0,41.0,,,,,,
2001-10-09,28079040,4.0,,20.0,38.0,11.0,69.0,,,,,,,
2001-10-10,28079004,10.0,0.5,43.0,83.0,,150.0,,,,,,,
2001-10-10,28079011,,,9.0,33.0,,46.0,,,,,,,
2001-10-10,28079016,,0.3,10.0,33.0,,48.0,45.0,,,,,,
2001-10-10,28079017,11.0,,8.0,43.0,,55.0,44.0,,,,,,
2001-10-10,28079018,10.0,0.4,9.0,35.0,22.0,48.0,31.0,,,,,,
2001-10-10,28079024,15.0,0.6,3.0,28.0,24.0,32.0,42.0,3.7,0.7,0.7,1.31,1.23,0.08
2001-10-10,28079035,15.0,0.5,25.0,58.0,,95.0,30.0,,,,,,
2001-10-10,28079036,8.0,0.3,9.0,35.0,26.0,48.0,,,,,,,
2001-10-10,28079038,15.0,,57.0,71.0,23.0,159.0,,,,,,,
2001-10-10,28079039,,0.5,11.0,45.0,,62.0,52.0,,,,,,
2001-10-10,28079040,7.0,,9.0,37.0,18.0,50.0,,,,,,,
2001-10-11,28079004,8.0,0.6,57.0,72.0,,158.0,,,,,,,
2001-10-11,28079011,,,32.0,28.0,,77.0,,,,,,,
2001-10-11,28079016,,0.2,13.0,26.0,,46.0,35.0,,,,,,
2001-10-11,28079017,11.0,,16.0,32.0,,57.0,38.0,,,,,,
2001-10-11,28079018,9.0,0.3,18.0,29.0,50.0,56.0,21.0,,,,,,
2001-10-11,28079024,13.0,0.3,10.0,32.0,49.0,47.0,28.0,5.5,0.9,1.0,1.32,1.24,0.08
2001-10-11,28079035,13.0,0.6,40.0,51.0,,112.0,22.0,,,,,,
2001-10-11,28079036,7.0,0.4,28.0,37.0,51.0,80.0,,,,,,,
2001-10-11,28079038,18.0,,53.0,54.0,52.0,135.0,,,,,,,
2001-10-11,28079039,,0.5,19.0,45.0,,74.0,35.0,,,,,,
2001-10-11,28079040,6.0,,18.0,31.0,40.0,58.0,,,,,,,
2001-10-12,28079004,6.0,0.6,37.0,61.0,,117.0,,,,,,,
2001-10-12,28079011,,,22.0,34.0,,68.0,,,,,,,
2001-10-12,28079016,,0.2,9.0,27.0,,42.0,29.0,,,,,,
2001-10-12,28079017,9.0,,5.0,22.0,,30.0,36.0,,,,,,
2001-10-12,28079018,7.0,0.3,7.0,23.0,29.0,33.0,20.0,,,,,,
2001-10-12,28079024,10.0,0.2,3.0,25.0,29.0,30.0,27.0,4.2,0.8,0.9,1.31,1.25,0.06
2001-10-12,28079035,8.0,0.4,17.0,43.0,,69.0,22.0,,,,,,
2001-10-12,28079036,5.0,0.3,12.0,28.0,30.0,46.0,,,,,,,
2001-10-12,28079038,12.0,,18.0,39.0,32.0,67.0,,,,,,,
2001-10-12,28079039,,0.5,10.0,36.0,,51.0,31.0,,,,,,
2001-10-12,28079040,3.0,,6.0,25.0,23.0,34.0,,,,,,,
2001-10-13,28079004,6.0,0.7,61.0,79.0,,172.0,,,,,,,
2001-10-13,28079011,,,35.0,58.0,,111.0,,,,,,,
2001-10-13,28079016,,0.5,22.0,39.0,,73.0,35.0,,,,,,
2001-10-13,28079017,9.0,,15.0,32.0,,55.0,44.0,,,,,,
2001-10-13,28079018,7.0,0.5,15.0,33.0,16.0,55.0,25.0,,,,,,
2001-10-13,28079024,10.0,0.5,7.0,40.0,19.0,51.0,28.0,6.3,1.2,1.1,1.39,1.3,0.09
2001-10-13,28079035,8.0,0.6,26.0,63.0,,102.0,27.0,,,,,,
2001-10-13,28079036,5.0,0.5,24.0,43.0,19.0,80.0,,,,,,,
2001-10-13,28079038,14.0,,35.0,66.0,22.0,120.0,,,,,,,
2001-10-13,28079039,,0.8,21.0,64.0,,96.0,35.0,,,,,,
2001-10-13,28079040,3.0,,15.0,41.0,12.0,64.0,,,,,,,
2001-10-14,28079004,9.0,1.3,143.0,62.0,,282.0,,,,,,,
2001-10-14,28079011,,,106.0,75.0,,237.0,,,,,,,
2001-10-14,28079016,,1.0,82.0,40.0,,165.0,22.0,,,,,,
2001-10-14,28079017,11.0,,56.0,32.0,,118.0,35.0,,,,,,
2001-10-14,28079018,9.0,1.0,68.0,29.0,30.0,133.0,18.0,,,,,,
2001-10-14,28079024,11.0,0.7,40.0,33.0,28.0,94.0,23.0,9.0,1.8,1.7,1.48,1.36,0.13
2001-10-14,28079035,11.0,0.9,69.0,62.0,,168.0,23.0,,,,,,
2001-10-14,28079036,7.0,1.1,84.0,54.0,32.0,182.0,,,,,,,
2001-10-14,28079038,18.0,,75.0,74.0,31.0,189.0,,,,,,,
2001-10-14,28079039,,1.3,90.0,84.0,,222.0,21.0,,,,,,
2001-10-14,28079040,6.0,,59.0,50.0,22.0,140.0,,,,,,,
2001-10-15,28079004,9.0,1.3,162.0,77.0,,325.0,,,,,,,
2001-10-15,28079011,,,86.0,75.0,,207.0,,,,,,,
2001-10-15,28079016,,1.0,91.0,46.0,,186.0,15.0,,,,,,
2001-10-15,28079017,12.0,,54.0,40.0,,122.0,28.0,,,,,,
2001-10-15,28079018,9.0,0.9,66.0,36.0,31.0,137.0,14.0,,,,,,
2001-10-15,28079024,12.0,0.7,47.0,38.0,27.0,110.0,19.0,10.7,2.0,2.0,1.56,1.44,0.13
2001-10-15,28079035,11.0,0.7,56.0,66.0,,152.0,17.0,,,,,,
2001-10-15,28079036,7.0,0.8,65.0,55.0,31.0,154.0,,,,,,,
2001-10-15,28079038,18.0,,64.0,72.0,29.0,170.0,,,,,,,
2001-10-15,28079039,,1.3,105.0,90.0,,251.0,16.0,,,,,,
2001-10-15,28079040,6.0,,44.0,51.0,22.0,118.0,,,,,,,
2001-10-16,28079004,11.0,1.3,153.0,73.0,,309.0,,,,,,,
2001-10-16,28079011,,,93.0,68.0,,210.0,,,,,,,
2001-10-16,28079016,,0.7,56.0,39.0,,125.0,14.0,,,,,,
2001-10-16,28079017,14.0,,86.0,35.0,,167.0,26.0,,,,,,
2001-10-16,28079018,11.0,1.0,83.0,33.0,39.0,159.0,11.0,,,,,,
2001-10-16,28079024,13.0,0.8,64.0,38.0,37.0,136.0,14.0,13.8,2.1,2.6,1.49,1.31,0.18
2001-10-16,28079035,14.0,0.8,88.0,66.0,,202.0,12.0,,,,,,
2001-10-16,28079036,7.0,0.7,68.0,51.0,32.0,155.0,,,,,,,
2001-10-16,28079038,25.0,,100.0,77.0,42.0,231.0,,,,,,,
2001-10-16,28079039,,1.2,106.0,90.0,,253.0,14.0,,,,,,
2001-10-16,28079040,7.0,,47.0,47.0,23.0,120.0,,,,,,,
2001-10-17,28079004,8.0,0.6,37.0,79.0,,136.0,,,,,,,
2001-10-17,28079011,,,81.0,68.0,,192.0,,,,,,,
2001-10-17,28079016,,0.5,28.0,40.0,,82.0,27.0,,,,,,
2001-10-17,28079017,11.0,,7.0,30.0,,40.0,41.0,,,,,,
2001-10-17,28079018,8.0,0.4,13.0,30.0,28.0,50.0,23.0,,,,,,
2001-10-17,28079024,12.0,0.4,11.0,29.0,29.0,47.0,32.0,7.6,1.1,1.8,1.44,1.35,0.09
2001-10-17,28079035,9.0,0.3,21.0,50.0,,83.0,21.0,,,,,,
2001-10-17,28079036,6.0,0.4,19.0,45.0,29.0,74.0,,,,,,,
2001-10-17,28079038,17.0,,31.0,49.0,35.0,96.0,,,,,,,
2001-10-17,28079039,,0.6,28.0,62.0,,104.0,31.0,,,,,,
2001-10-17,28079040,5.0,,12.0,35.0,20.0,54.0,,,,,,,
2001-10-18,28079004,7.0,0.8,74.0,72.0,,185.0,,,,,,,
2001-10-18,28079011,,,89.0,75.0,,212.0,,,,,,,
2001-10-18,28079016,,0.6,42.0,37.0,,102.0,14.0,,,,,,
2001-10-18,28079017,10.0,,17.0,30.0,,56.0,26.0,,,,,,
2001-10-18,28079018,7.0,0.5,25.0,32.0,22.0,70.0,11.0,,,,,,
2001-10-18,28079024,10.0,0.5,21.0,37.0,22.0,69.0,16.0,9.3,1.5,2.6,1.71,1.58,0.12
2001-10-18,28079035,11.0,0.5,35.0,57.0,,111.0,15.0,,,,,,
2001-10-18,28079036,6.0,0.5,34.0,44.0,23.0,97.0,,,,,,,
2001-10-18,28079038,15.0,,52.0,54.0,27.0,134.0,,,,,,,
2001-10-18,28079039,,0.7,40.0,64.0,,126.0,16.0,,,,,,
2001-10-18,28079040,4.0,,20.0,41.0,17.0,71.0,,,,,,,
2001-10-19,28079004,6.0,0.8,66.0,72.0,,173.0,,,,,,,
2001-10-19,28079011,,,93.0,81.0,,224.0,,,,,,,
2001-10-19,28079016,,0.6,36.0,29.0,,84.0,19.0,,,,,,
2001-10-19,28079017,10.0,,8.0,31.0,,44.0,30.0,,,,,,
2001-10-19,28079018,7.0,0.6,17.0,31.0,11.0,56.0,13.0,,,,,,
2001-10-19,28079024,10.0,0.5,9.0,33.0,12.0,47.0,21.0,7.2,1.1,1.6,1.33,1.22,0.11
2001-10-19,28079035,9.0,0.4,24.0,54.0,,92.0,16.0,,,,,,
2001-10-19,28079036,5.0,0.5,28.0,41.0,13.0,84.0,,,,,,,
2001-10-19,28079038,14.0,,41.0,52.0,16.0,114.0,,,,,,,
2001-10-19,28079039,,0.7,29.0,61.0,,105.0,20.0,,,,,,
2001-10-19,28079040,4.0,,17.0,37.0,8.0,63.0,,,,,,,
2001-10-20,28079004,6.0,0.6,46.0,79.0,,149.0,,,,,,,
2001-10-20,28079011,,,32.0,70.0,,118.0,,,,,,,
2001-10-20,28079016,,0.6,16.0,35.0,,59.0,33.0,,,,,,
2001-10-20,28079017,9.0,,2.0,25.0,,28.0,53.0,,,,,,
2001-10-20,28079018,7.0,0.4,5.0,25.0,11.0,33.0,33.0,,,,,,
2001-10-20,28079024,10.0,0.6,2.0,19.0,11.0,22.0,42.0,3.4,0.7,0.9,1.29,1.22,0.07
2001-10-20,28079035,10.0,0.4,13.0,49.0,,68.0,33.0,,,,,,
2001-10-20,28079036,5.0,0.4,11.0,39.0,14.0,56.0,,,,,,,
2001-10-20,28079038,13.0,,23.0,44.0,14.0,80.0,,,,,,,
2001-10-20,28079039,,0.7,20.0,56.0,,86.0,36.0,,,,,,
2001-10-20,28079040,3.0,,7.0,31.0,9.0,42.0,,,,,,,
2001-10-21,28079004,6.0,0.6,37.0,63.0,,120.0,,,,,,,
2001-10-21,28079011,,,23.0,49.0,,83.0,,,,,,,
2001-10-21,28079016,,0.6,26.0,26.0,,65.0,37.0,,,,,,
2001-10-21,28079017,9.0,,11.0,24.0,,41.0,50.0,,,,,,
2001-10-21,28079018,7.0,0.5,13.0,19.0,13.0,39.0,35.0,,,,,,
2001-10-21,28079024,10.0,0.6,7.0,15.0,16.0,26.0,42.0,,,,1.29,1.23,0.06
2001-10-21,28079035,11.0,0.4,17.0,40.0,,66.0,38.0,,,,,,
2001-10-21,28079036,5.0,0.4,16.0,32.0,18.0,57.0,,,,,,,
2001-10-21,28079038,15.0,,22.0,39.0,19.0,72.0,,,,,,,
2001-10-21,28079039,,0.6,23.0,44.0,,79.0,45.0,,,,,,
2001-10-21,28079040,3.0,,12.0,29.0,11.0,48.0,,,,,,,
2001-10-22,28079004,9.0,1.1,127.0,72.0,,267.0,,,,,,,
2001-10-22,28079011,,,89.0,100.0,,237.0,,,,,,,
2001-10-22,28079016,,0.8,55.0,32.0,,117.0,16.0,,,,,,
2001-10-22,28079017,11.0,,26.0,37.0,,76.0,29.0,,,,,,
2001-10-22,28079018,9.0,0.8,53.0,34.0,32.0,115.0,14.0,,,,,,
2001-10-22,28079024,12.0,0.8,44.0,23.0,33.0,91.0,20.0,,,,1.46,1.33,0.13
2001-10-22,28079035,14.0,0.5,38.0,62.0,,119.0,18.0,,,,,,
2001-10-22,28079036,7.0,0.6,48.0,53.0,29.0,126.0,,,,,,,
2001-10-22,28079038,21.0,,51.0,67.0,31.0,144.0,,,,,,,
2001-10-22,28079039,,1.0,80.0,82.0,,204.0,17.0,,,,,,
2001-10-22,28079040,5.0,,27.0,40.0,19.0,81.0,,,,,,,
2001-10-23,28079004,7.0,0.5,63.0,67.0,,165.0,,,,,,,
2001-10-23,28079011,,,44.0,68.0,,135.0,,,,,,,
2001-10-23,28079016,,0.7,37.0,32.0,,88.0,25.0,,,,,,
2001-10-23,28079017,10.0,,20.0,30.0,,61.0,37.0,,,,,,
2001-10-23,28079018,7.0,0.5,13.0,27.0,18.0,47.0,24.0,,,,,,
2001-10-23,28079024,10.0,0.5,4.0,18.0,14.0,24.0,35.0,2.8,0.6,0.9,1.28,1.23,0.05
2001-10-23,28079035,12.0,0.4,17.0,47.0,,73.0,28.0,,,,,,
2001-10-23,28079036,6.0,0.6,37.0,51.0,21.0,107.0,,,,,,,
2001-10-23,28079038,17.0,,38.0,48.0,17.0,106.0,,,,,,,
2001-10-23,28079039,,0.7,33.0,57.0,,108.0,31.0,,,,,,
2001-10-23,28079040,4.0,,26.0,33.0,12.0,72.0,,,,,,,
2001-10-24,28079004,12.0,1.4,233.0,75.0,,433.0,,,,,,,
2001-10-24,28079011,,,110.0,99.0,,267.0,,,,,,,
2001-10-24,28079016,,0.8,70.0,32.0,,139.0,19.0,,,,,,
2001-10-24,28079017,16.0,,137.0,36.0,,246.0,25.0,,,,,,
2001-10-24,28079018,10.0,1.0,82.0,41.0,39.0,166.0,10.0,,,,,,
2001-10-24,28079024,13.0,0.9,43.0,35.0,26.0,100.0,14.0,11.4,1.8,2.1,1.42,1.28,0.14
2001-10-24,28079035,19.0,1.2,111.0,83.0,,253.0,12.0,,,,,,
2001-10-24,28079036,10.0,0.8,84.0,58.0,31.0,187.0,,,,,,,
2001-10-24,28079038,32.0,,135.0,91.0,41.0,298.0,,,,,,,
2001-10-24,28079039,,1.3,113.0,93.0,,266.0,22.0,,,,,,
2001-10-24,28079040,9.0,,55.0,43.0,22.0,127.0,,,,,,,
2001-10-25,28079004,13.0,1.9,273.0,84.0,,503.0,,,,,,,
2001-10-25,28079011,,,73.0,90.0,,201.0,,,,,,,
2001-10-25,28079016,,0.6,42.0,36.0,,101.0,22.0,,,,,,
2001-10-25,28079017,16.0,,116.0,46.0,,224.0,22.0,,,,,,
2001-10-25,28079018,10.0,1.0,75.0,47.0,44.0,163.0,9.0,,,,,,
2001-10-25,28079024,12.0,0.8,31.0,43.0,34.0,91.0,13.0,5.4,0.9,1.4,1.41,1.28,0.13
2001-10-25,28079035,19.0,1.0,79.0,86.0,,207.0,13.0,,,,,,
2001-10-25,28079036,9.0,0.8,62.0,61.0,37.0,156.0,,,,,,,
2001-10-25,28079038,30.0,,118.0,89.0,50.0,271.0,,,,,,,
2001-10-25,28079039,,0.8,56.0,83.0,,169.0,23.0,,,,,,
2001-10-25,28079040,8.0,,33.0,44.0,27.0,94.0,,,,,,,
2001-10-26,28079004,15.0,2.0,278.0,82.0,,508.0,,,,,,,
2001-10-26,28079011,,,104.0,107.0,,267.0,,,,,,,
2001-10-26,28079016,,1.2,107.0,29.0,,194.0,17.0,,,,,,
2001-10-26,28079017,18.0,,150.0,40.0,,269.0,24.0,,,,,,
2001-10-26,28079018,11.0,1.4,109.0,36.0,58.0,204.0,9.0,,,,,,
2001-10-26,28079024,13.0,0.8,54.0,37.0,43.0,119.0,12.0,13.7,1.3,2.8,1.5,1.33,0.16
2001-10-26,28079035,19.0,1.0,88.0,84.0,,220.0,13.0,,,,,,
2001-10-26,28079036,11.0,1.2,100.0,64.0,50.0,217.0,,,,,,,
2001-10-26,28079038,34.0,,110.0,90.0,54.0,259.0,,,,,,,
2001-10-26,28079039,,1.4,111.0,112.0,,282.0,14.0,,,,,,
2001-10-26,28079040,10.0,,51.0,29.0,40.0,108.0,,,,,,,
2001-10-27,28079004,13.0,1.6,227.0,81.0,,429.0,,,,,,,
2001-10-27,28079011,,,110.0,115.0,,284.0,,,,,,,
2001-10-27,28079016,,1.0,85.0,31.0,,161.0,19.0,,,,,,
2001-10-27,28079017,19.0,,161.0,35.0,,282.0,29.0,,,,,,
2001-10-27,28079018,11.0,1.2,92.0,35.0,53.0,175.0,13.0,,,,,,
2001-10-27,28079024,14.0,1.0,64.0,28.0,49.0,126.0,15.0,16.7,1.7,3.2,1.54,1.34,0.2
2001-10-27,28079035,18.0,1.5,135.0,84.0,,290.0,14.0,,,,,,
2001-10-27,28079036,14.0,1.2,98.0,62.0,51.0,213.0,,,,,,,
2001-10-27,28079038,36.0,,128.0,83.0,60.0,278.0,,,,,,,
2001-10-27,28079039,,1.7,129.0,109.0,,307.0,18.0,,,,,,
2001-10-27,28079040,12.0,,49.0,28.0,42.0,102.0,,,,,,,
2001-10-28,28079004,10.0,0.9,76.0,74.0,,190.0,,,,,,,
2001-10-28,28079011,,,32.0,56.0,,105.0,,,,,,,
2001-10-28,28079016,,0.4,23.0,23.0,,59.0,22.0,,,,,,
2001-10-28,28079017,13.0,,34.0,42.0,,94.0,21.0,,,,,,
2001-10-28,28079018,10.0,0.9,40.0,39.0,39.0,101.0,8.0,,,,,,
2001-10-28,28079024,14.0,0.6,16.0,33.0,36.0,58.0,14.0,8.8,1.5,1.6,1.39,1.28,0.12
2001-10-28,28079035,22.0,1.0,61.0,67.0,,160.0,11.0,,,,,,
2001-10-28,28079036,17.0,0.6,23.0,41.0,34.0,76.0,,,,,,,
2001-10-28,28079038,28.0,,58.0,59.0,41.0,148.0,,,,,,,
2001-10-28,28079039,,0.6,17.0,51.0,,77.0,23.0,,,,,,
2001-10-28,28079040,6.0,,8.0,23.0,24.0,36.0,,,,,,,
2001-10-29,28079004,14.0,1.4,153.0,80.0,,314.0,,,,,,,
2001-10-29,28079011,,,70.0,75.0,,183.0,,,,,,,
2001-10-29,28079016,,0.7,54.0,20.0,,103.0,16.0,,,,,,
2001-10-29,28079017,17.0,,129.0,41.0,,240.0,20.0,,,,,,
2001-10-29,28079018,12.0,1.1,77.0,39.0,44.0,156.0,7.0,,,,,,
2001-10-29,28079024,15.0,0.7,36.0,34.0,36.0,89.0,13.0,10.8,1.6,2.0,1.37,1.24,0.14
2001-10-29,28079035,25.0,1.3,112.0,76.0,,248.0,12.0,,,,,,
2001-10-29,28079036,14.0,0.6,57.0,51.0,38.0,139.0,,,,,,,
2001-10-29,28079038,37.0,,160.0,82.0,53.0,327.0,,,,,,,
2001-10-29,28079039,,1.0,73.0,72.0,,183.0,17.0,,,,,,
2001-10-29,28079040,9.0,,35.0,21.0,31.0,74.0,,,,,,,
2001-10-30,28079004,17.0,2.3,283.0,86.0,,521.0,,,,,,,
2001-10-30,28079011,,,284.0,134.0,,570.0,,,,,,,
2001-10-30,28079016,,1.4,137.0,22.0,,232.0,14.0,,,,,,
2001-10-30,28079017,21.0,,198.0,42.0,,345.0,16.0,,,,,,
2001-10-30,28079018,14.0,1.5,136.0,42.0,70.0,251.0,4.0,,,,,,
2001-10-30,28079024,16.0,0.9,68.0,38.0,53.0,142.0,7.0,14.2,1.3,3.1,1.46,1.25,0.21
2001-10-30,28079035,28.0,1.9,181.0,94.0,,371.0,11.0,,,,,,
2001-10-30,28079036,11.0,0.9,93.0,56.0,50.0,199.0,,,,,,,
2001-10-30,28079038,43.0,,254.0,102.0,79.0,491.0,,,,,,,
2001-10-30,28079039,,2.6,118.0,131.0,,312.0,13.0,,,,,,
2001-10-30,28079040,10.0,,38.0,22.0,43.0,81.0,,,,,,,
2001-10-31,28079004,17.0,2.3,282.0,92.0,,525.0,,,,,,,
2001-10-31,28079011,,,88.0,139.0,,274.0,,,,,,,
2001-10-31,28079016,,1.4,131.0,26.0,,226.0,13.0,,,,,,
2001-10-31,28079017,24.0,,264.0,48.0,,452.0,16.0,,,,,,
2001-10-31,28079018,13.0,1.6,141.0,42.0,82.0,259.0,4.0,,,,,,
2001-10-31,28079024,16.0,0.9,64.0,40.0,60.0,138.0,7.0,9.7,1.1,1.6,1.49,1.28,0.21
2001-10-31,28079035,25.0,1.4,134.0,88.0,,293.0,9.0,,,,,,
2001-10-31,28079036,12.0,1.1,114.0,60.0,65.0,234.0,,,,,,,
2001-10-31,28079038,38.0,,188.0,94.0,78.0,382.0,,,,,,,
2001-10-31,28079039,,2.1,131.0,117.0,,318.0,11.0,,,,,,
2001-10-31,28079040,11.0,,36.0,24.0,62.0,79.0,,,,,,,
2001-11-01,28079004,11.0,0.6,74.0,80.0,,193.0,,,,,,,
2001-11-01,28079011,,,13.0,47.0,,68.0,,,,,,,
2001-11-01,28079016,,0.5,16.0,32.0,,57.0,36.0,,,,,,
2001-11-01,28079017,12.0,,12.0,38.0,,57.0,38.0,,,,,,
2001-11-01,28079018,11.0,0.5,14.0,38.0,21.0,59.0,22.0,,,,,,
2001-11-01,28079024,14.0,0.7,4.0,28.0,20.0,34.0,29.0,2.0,0.4,0.6,1.32,1.23,0.09
2001-11-01,28079035,16.0,0.5,24.0,52.0,,89.0,24.0,,,,,,
2001-11-01,28079036,25.0,0.4,12.0,36.0,15.0,54.0,,,,,,,
2001-11-01,28079038,23.0,,35.0,51.0,22.0,105.0,,,,,,,
2001-11-01,28079039,,0.5,6.0,35.0,,45.0,43.0,,,,,,
