station,date,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
28079027,2019-07-20,,,1.0,18.0,,,21.0,101.0,,,,,,
28079035,2019-07-20,11.0,0.2,3.0,30.0,,,34.0,69.0,,,,,,
28079036,2019-07-20,8.0,0.2,2.0,17.0,,34.0,20.0,,,,,,,
28079038,2019-07-20,8.0,,2.0,18.0,12.0,31.0,21.0,,0.3,0.1,0.1,,,
28079039,2019-07-20,,0.2,1.0,18.0,,,20.0,101.0,,,,,,
28079040,2019-07-20,10.0,,3.0,20.0,,37.0,24.0,,,,,,,
28079047,2019-07-20,,,1.0,15.0,13.0,31.0,17.0,,,,,,,
28079048,2019-07-20,,,1.0,16.0,16.0,38.0,17.0,,,,,,,
28079049,2019-07-20,,,1.0,9.0,,,11.0,96.0,,,,,,
28079050,2019-07-20,,,4.0,24.0,13.0,34.0,31.0,,,,,,,
28079054,2019-07-20,,,1.0,15.0,,,17.0,101.0,,,,,,
28079055,2019-07-20,,,2.0,17.0,,40.0,19.0,,1.5,0.2,0.1,1.5,1.41,0.09
28079056,2019-07-20,,0.2,6.0,39.0,15.0,28.0,48.0,86.0,,,,,,
28079057,2019-07-20,5.0,0.2,2.0,17.0,,24.0,20.0,,,,,,,
28079058,2019-07-20,,,1.0,11.0,,,13.0,101.0,,,,,,
28079059,2019-07-20,,,1.0,13.0,,,15.0,105.0,,,,,,
28079060,2019-07-20,,,1.0,24.0,,30.0,26.0,115.0,,,,,,
28079004,2019-07-21,7.0,0.3,3.0,23.0,,,27.0,,,,,,,
28079008,2019-07-21,10.0,0.1,2.0,22.0,13.0,35.0,25.0,84.0,0.7,0.2,0.1,1.54,1.5,0.04
28079011,2019-07-21,,,2.0,17.0,,,21.0,,0.6,0.2,0.1,,,
28079016,2019-07-21,,0.2,1.0,13.0,,,14.0,59.0,,,,,,
28079017,2019-07-21,9.0,,1.0,10.0,,,12.0,90.0,,,,,,
28079018,2019-07-21,8.0,0.7,1.0,12.0,,25.0,14.0,101.0,0.4,0.1,0.1,,,
28079024,2019-07-21,5.0,0.2,1.0,9.0,14.0,35.0,10.0,97.0,0.5,0.2,0.1,1.25,1.23,0.02
28079027,2019-07-21,,,2.0,16.0,,,19.0,90.0,,,,,,
28079035,2019-07-21,11.0,0.2,2.0,24.0,,,28.0,64.0,,,,,,
28079036,2019-07-21,7.0,0.2,3.0,13.0,,40.0,17.0,,,,,,,
28079038,2019-07-21,8.0,,2.0,15.0,13.0,38.0,17.0,,0.2,0.1,0.1,,,
28079039,2019-07-21,,0.2,1.0,15.0,,,17.0,90.0,,,,,,
28079040,2019-07-21,10.0,,2.0,12.0,,41.0,15.0,,,,,,,
28079047,2019-07-21,,,1.0,14.0,15.0,38.0,15.0,,,,,,,
28079048,2019-07-21,,,1.0,10.0,19.0,46.0,12.0,,,,,,,
28079049,2019-07-21,,,1.0,8.0,,,9.0,81.0,,,,,,
28079050,2019-07-21,,,1.0,15.0,15.0,44.0,17.0,,,,,,,
28079054,2019-07-21,,,1.0,12.0,,,14.0,94.0,,,,,,
28079055,2019-07-21,,,2.0,17.0,,49.0,19.0,,1.2,0.2,0.1,1.49,1.44,0.05
28079056,2019-07-21,,0.2,4.0,31.0,16.0,32.0,38.0,82.0,,,,,,
28079057,2019-07-21,4.0,0.2,1.0,13.0,,26.0,15.0,,,,,,,
28079058,2019-07-21,,,1.0,9.0,,,11.0,100.0,,,,,,
28079059,2019-07-21,,,1.0,10.0,,,11.0,96.0,,,,,,
28079060,2019-07-21,,,1.0,27.0,,38.0,28.0,107.0,,,,,,
28079004,2019-07-22,8.0,0.3,6.0,38.0,,,47.0,,,,,,,
28079008,2019-07-22,10.0,0.1,6.0,35.0,11.0,33.0,43.0,73.0,1.6,0.3,0.2,1.53,1.48,0.05
28079011,2019-07-22,,,4.0,27.0,,,33.0,,0.7,0.2,0.1,,,
28079016,2019-07-22,,0.2,2.0,25.0,,,28.0,47.0,,,,,,
28079017,2019-07-22,9.0,,2.0,19.0,,,22.0,80.0,,,,,,
28079018,2019-07-22,8.0,0.6,3.0,20.0,,23.0,23.0,89.0,0.5,0.1,0.1,,,
28079024,2019-07-22,5.0,0.2,2.0,15.0,11.0,31.0,17.0,85.0,0.6,0.1,0.1,1.24,1.2,0.04
28079027,2019-07-22,,,5.0,28.0,,,36.0,81.0,,,,,,
28079035,2019-07-22,11.0,0.2,5.0,38.0,,,45.0,54.0,,,,,,
28079036,2019-07-22,7.0,0.2,5.0,24.0,,37.0,32.0,,,,,,,
28079039,2019-07-22,,0.2,3.0,23.0,,,27.0,79.0,,,,,,
28079040,2019-07-22,10.0,,3.0,22.0,,35.0,27.0,,,,,,,
28079047,2019-07-22,,,3.0,25.0,12.0,35.0,30.0,,,,,,,
28079048,2019-07-22,,,2.0,23.0,17.0,43.0,27.0,,,,,,,
28079049,2019-07-22,,,1.0,16.0,,,18.0,70.0,,,,,,
28079050,2019-07-22,,,2.0,20.0,14.0,39.0,23.0,,,,,,,
28079054,2019-07-22,,,3.0,25.0,,,29.0,82.0,,,,,,
28079055,2019-07-22,,,4.0,27.0,,39.0,34.0,,1.3,0.2,0.1,1.48,1.39,0.09
28079056,2019-07-22,,0.2,12.0,47.0,12.0,29.0,65.0,69.0,,,,,,
28079057,2019-07-22,5.0,0.2,2.0,18.0,,21.0,22.0,,,,,,,
28079058,2019-07-22,,,1.0,12.0,,,13.0,93.0,,,,,,
28079059,2019-07-22,,,3.0,15.0,,,19.0,88.0,,,,,,
28079060,2019-07-22,,,1.0,25.0,,32.0,27.0,93.0,,,,,,
28079004,2019-07-23,8.0,0.3,5.0,36.0,,,44.0,,,,,,,
28079008,2019-07-23,10.0,0.2,5.0,38.0,18.0,37.0,46.0,81.0,1.3,0.3,0.2,1.54,1.48,0.06
28079011,2019-07-23,,,6.0,36.0,,,45.0,,1.6,0.3,0.2,,,
28079016,2019-07-23,,0.2,2.0,26.0,,,29.0,57.0,,,,,,
28079017,2019-07-23,10.0,,3.0,24.0,,,28.0,84.0,,,,,,
28079018,2019-07-23,8.0,0.3,3.0,25.0,,20.0,29.0,93.0,0.9,0.1,0.1,,,
28079024,2019-07-23,5.0,0.2,2.0,16.0,9.0,25.0,18.0,94.0,2.1,0.2,0.1,1.25,1.2,0.05
28079027,2019-07-23,,,2.0,22.0,,,25.0,99.0,,,,,,
28079035,2019-07-23,11.0,0.2,4.0,38.0,,,44.0,62.0,,,,,,
28079036,2019-07-23,8.0,0.2,4.0,26.0,,28.0,32.0,,,,,,,
28079039,2019-07-23,,0.2,2.0,24.0,,,27.0,91.0,,,,,,
28079040,2019-07-23,9.0,,4.0,26.0,,34.0,32.0,,,,,,,
28079047,2019-07-23,,,2.0,25.0,14.0,33.0,28.0,,,,,,,
28079048,2019-07-23,,,3.0,27.0,14.0,34.0,30.0,,,,,,,
28079049,2019-07-23,,,1.0,17.0,,,18.0,83.0,,,,,,
28079050,2019-07-23,,,4.0,28.0,7.0,25.0,34.0,,,,,,,
28079054,2019-07-23,,,2.0,24.0,,,27.0,89.0,,,,,,
28079055,2019-07-23,,,3.0,25.0,,39.0,29.0,,1.5,0.2,0.1,1.51,1.41,0.09
28079056,2019-07-23,,0.2,13.0,50.0,10.0,24.0,70.0,73.0,,,,,,
28079057,2019-07-23,4.0,0.2,3.0,22.0,,22.0,26.0,,,,,,,
28079058,2019-07-23,,,1.0,14.0,,,16.0,100.0,,,,,,
28079059,2019-07-23,,,2.0,15.0,,,18.0,101.0,,,,,,
28079060,2019-07-23,,,1.0,26.0,,28.0,27.0,105.0,,,,,,
28079004,2019-07-24,8.0,0.3,12.0,49.0,,,68.0,,,,,,,
28079008,2019-07-24,11.0,0.2,6.0,47.0,17.0,36.0,57.0,78.0,2.3,0.4,0.2,1.58,1.51,0.08
28079011,2019-07-24,,,6.0,42.0,,,51.0,,1.3,0.3,0.2,,,
28079016,2019-07-24,,0.2,2.0,29.0,,,31.0,58.0,,,,,,
28079017,2019-07-24,10.0,,9.0,37.0,,,51.0,75.0,,,,,,
28079018,2019-07-24,8.0,0.3,4.0,29.0,,20.0,35.0,95.0,1.2,0.2,0.2,,,
28079024,2019-07-24,5.0,0.2,2.0,18.0,12.0,24.0,21.0,95.0,1.0,0.2,0.1,1.26,1.21,0.05
28079027,2019-07-24,,,4.0,34.0,,,41.0,92.0,,,,,,
28079035,2019-07-24,11.0,0.2,5.0,45.0,,,54.0,62.0,,,,,,
28079036,2019-07-24,8.0,0.2,4.0,31.0,,29.0,37.0,,,,,,,
28079039,2019-07-24,,0.2,2.0,30.0,,,33.0,91.0,,,,,,
28079040,2019-07-24,9.0,,4.0,32.0,,31.0,38.0,,,,,,,
28079047,2019-07-24,,,3.0,30.0,13.0,30.0,35.0,,,,,,,
28079048,2019-07-24,,,2.0,32.0,16.0,36.0,35.0,,,,,,,
28079049,2019-07-24,,,1.0,19.0,,,20.0,86.0,,,,,,
28079050,2019-07-24,,,3.0,34.0,9.0,28.0,38.0,,,,,,,
28079054,2019-07-24,,,4.0,32.0,,,37.0,83.0,,,,,,
28079055,2019-07-24,,,4.0,32.0,,28.0,38.0,,1.8,0.3,0.1,1.54,1.46,0.08
28079056,2019-07-24,,0.2,17.0,60.0,16.0,31.0,86.0,67.0,,,,,,
28079057,2019-07-24,5.0,0.2,2.0,25.0,,22.0,29.0,,,,,,,
28079058,2019-07-24,,,1.0,17.0,,,19.0,98.0,,,,,,
28079060,2019-07-24,,,1.0,28.0,,28.0,30.0,112.0,,,,,,
28079004,2019-07-25,8.0,0.3,13.0,42.0,,,62.0,,,,,,,
28079008,2019-07-25,11.0,0.2,10.0,52.0,16.0,38.0,67.0,68.0,1.9,0.4,0.3,1.61,1.52,0.09
28079011,2019-07-25,,,7.0,39.0,,,50.0,,1.4,0.3,0.2,,,
28079016,2019-07-25,,0.3,4.0,31.0,,,36.0,54.0,,,,,,
28079017,2019-07-25,10.0,,4.0,31.0,,,38.0,74.0,,,,,,
28079018,2019-07-25,9.0,0.3,5.0,28.0,,26.0,35.0,83.0,1.5,0.2,0.2,,,
28079024,2019-07-25,5.0,0.2,3.0,14.0,14.0,30.0,18.0,90.0,1.1,0.2,0.1,1.28,1.23,0.05
28079027,2019-07-25,,,4.0,27.0,,,34.0,90.0,,,,,,
28079035,2019-07-25,11.0,0.2,5.0,38.0,,,46.0,59.0,,,,,,
28079036,2019-07-25,8.0,0.2,7.0,30.0,,38.0,40.0,,,,,,,
28079039,2019-07-25,,0.2,3.0,30.0,,,36.0,82.0,,,,,,
28079040,2019-07-25,9.0,,5.0,30.0,,37.0,38.0,,,,,,,
28079047,2019-07-25,,,3.0,28.0,15.0,38.0,33.0,,,,,,,
28079048,2019-07-25,,,5.0,34.0,19.0,42.0,42.0,,,,,,,
28079049,2019-07-25,,,2.0,21.0,,,24.0,77.0,,,,,,
28079050,2019-07-25,,,9.0,41.0,10.0,33.0,54.0,,,,,,,
28079054,2019-07-25,,,3.0,24.0,,,29.0,85.0,,,,,,
28079055,2019-07-25,,,6.0,30.0,,31.0,40.0,,2.0,0.3,0.1,1.53,1.43,0.1
28079056,2019-07-25,,0.3,21.0,54.0,17.0,36.0,86.0,64.0,,,,,,
28079057,2019-07-25,6.0,0.3,4.0,25.0,,23.0,31.0,,,,,,,
28079058,2019-07-25,,,1.0,13.0,,,15.0,92.0,,,,,,
28079060,2019-07-25,,,2.0,28.0,,33.0,30.0,98.0,,,,,,
28079004,2019-07-26,7.0,0.3,4.0,24.0,,,30.0,,,,,,,
28079008,2019-07-26,10.0,0.2,9.0,37.0,11.0,23.0,50.0,54.0,3.2,0.3,0.2,1.54,1.47,0.07
28079011,2019-07-26,,,5.0,23.0,,,30.0,,2.1,0.2,0.1,,,
28079016,2019-07-26,,0.2,1.0,21.0,,,23.0,45.0,,,,,,
28079017,2019-07-26,10.0,,5.0,21.0,,,28.0,58.0,,,,,,
28079018,2019-07-26,8.0,0.3,2.0,15.0,,17.0,19.0,71.0,0.8,0.1,0.1,,,
28079024,2019-07-26,4.0,0.1,1.0,6.0,7.0,10.0,8.0,74.0,0.4,0.1,0.1,1.23,1.19,0.03
28079027,2019-07-26,,,2.0,21.0,,,24.0,70.0,,,,,,
28079035,2019-07-26,11.0,0.2,4.0,27.0,,,33.0,45.0,,,,,,
28079036,2019-07-26,8.0,0.2,4.0,22.0,,18.0,28.0,,,,,,,
28079039,2019-07-26,,0.2,3.0,17.0,,,21.0,67.0,,,,,,
28079040,2019-07-26,9.0,,4.0,23.0,,16.0,30.0,,,,,,,
28079047,2019-07-26,,,1.0,16.0,7.0,18.0,18.0,,,,,,,
28079048,2019-07-26,,,3.0,21.0,13.0,27.0,26.0,,,,,,,
28079049,2019-07-26,,,1.0,12.0,,,13.0,66.0,,,,,,
28079050,2019-07-26,,,13.0,31.0,9.0,21.0,52.0,,,,,,,
28079054,2019-07-26,,,1.0,18.0,,,20.0,65.0,,,,,,
28079055,2019-07-26,,,3.0,19.0,,19.0,22.0,,2.3,0.3,0.1,1.5,1.4,0.09
28079056,2019-07-26,,0.2,8.0,32.0,6.0,14.0,44.0,59.0,,,,,,
28079057,2019-07-26,5.0,0.2,3.0,17.0,,19.0,21.0,,,,,,,
28079058,2019-07-26,,,1.0,10.0,,,12.0,72.0,,,,,,
28079060,2019-07-26,,,1.0,23.0,,16.0,25.0,80.0,,,,,,
28079004,2019-07-27,7.0,0.2,3.0,16.0,,,21.0,,,,,,,
28079008,2019-07-27,10.0,0.1,3.0,21.0,8.0,16.0,26.0,58.0,0.8,0.2,0.1,1.52,1.47,0.05
28079011,2019-07-27,,,3.0,12.0,,,16.0,,2.4,0.1,0.1,,,
28079016,2019-07-27,,0.2,1.0,9.0,,,11.0,46.0,,,,,,
28079017,2019-07-27,10.0,,4.0,15.0,,,20.0,61.0,,,,,,
28079018,2019-07-27,6.0,0.3,2.0,9.0,,16.0,11.0,70.0,0.5,0.1,0.1,,,
28079024,2019-07-27,4.0,0.1,1.0,3.0,5.0,7.0,5.0,72.0,0.2,0.1,0.1,1.22,1.18,0.04
28079027,2019-07-27,,,1.0,9.0,,,11.0,73.0,,,,,,
28079035,2019-07-27,11.0,0.2,3.0,21.0,,,25.0,43.0,,,,,,
28079036,2019-07-27,8.0,0.2,2.0,10.0,,13.0,13.0,,,,,,,
28079039,2019-07-27,,0.2,2.0,9.0,,,12.0,69.0,,,,,,
28079040,2019-07-27,9.0,,2.0,11.0,,13.0,15.0,,,,,,,
28079047,2019-07-27,,,1.0,8.0,5.0,13.0,9.0,,,,,,,
28079048,2019-07-27,,,1.0,8.0,11.0,19.0,10.0,,,,,,,
28079049,2019-07-27,,,1.0,6.0,,,7.0,68.0,,,,,,
28079050,2019-07-27,,,7.0,18.0,5.0,13.0,28.0,,,,,,,
28079054,2019-07-27,,,1.0,11.0,,,13.0,69.0,,,,,,
28079055,2019-07-27,,,1.0,6.0,,18.0,8.0,,1.1,0.2,0.1,1.46,1.37,0.09
28079056,2019-07-27,,0.2,2.0,14.0,5.0,11.0,17.0,68.0,,,,,,
28079057,2019-07-27,5.0,0.2,2.0,10.0,,18.0,13.0,,,,,,,
28079058,2019-07-27,,,1.0,5.0,,,6.0,76.0,,,,,,
28079060,2019-07-27,,,1.0,16.0,,13.0,17.0,81.0,,,,,,
28079004,2019-07-28,7.0,0.3,3.0,14.0,,,18.0,,,,,,,
28079008,2019-07-28,10.0,0.1,2.0,16.0,7.0,14.0,19.0,63.0,0.5,0.3,0.1,1.51,1.47,0.03
28079011,2019-07-28,,,2.0,13.0,,,17.0,,0.4,0.1,0.1,,,
28079016,2019-07-28,,0.2,1.0,11.0,,,12.0,44.0,,,,,,
28079017,2019-07-28,10.0,,2.0,12.0,,,15.0,61.0,,,,,,
28079018,2019-07-28,6.0,0.3,2.0,10.0,,6.0,12.0,70.0,0.4,0.1,0.1,,,
28079024,2019-07-28,4.0,0.1,1.0,6.0,3.0,2.0,7.0,68.0,0.2,0.1,0.1,1.23,1.19,0.04
28079027,2019-07-28,,,2.0,14.0,,,17.0,67.0,,,,,,
28079035,2019-07-28,11.0,0.2,6.0,20.0,,,30.0,42.0,,,,,,
28079036,2019-07-28,8.0,0.2,2.0,11.0,,9.0,15.0,,,,,,,
28079039,2019-07-28,,0.2,1.0,10.0,,,12.0,63.0,,,,,,
28079040,2019-07-28,9.0,,2.0,11.0,,5.0,14.0,,,,,,,
28079047,2019-07-28,,,1.0,10.0,5.0,8.0,12.0,,,,,,,
28079048,2019-07-28,,,1.0,7.0,9.0,13.0,9.0,,,,,,,
28079049,2019-07-28,,,1.0,6.0,,,8.0,66.0,,,,,,
28079050,2019-07-28,,,2.0,14.0,5.0,11.0,18.0,,,,,,,
28079054,2019-07-28,,,1.0,12.0,,,14.0,67.0,,,,,,
28079055,2019-07-28,,,2.0,12.0,,14.0,15.0,,0.6,0.2,0.1,1.47,1.39,0.08
28079056,2019-07-28,,0.2,4.0,22.0,6.0,10.0,28.0,61.0,,,,,,
28079057,2019-07-28,5.0,0.2,1.0,8.0,,17.0,10.0,,,,,,,
28079058,2019-07-28,,,1.0,7.0,,,9.0,67.0,,,,,,
28079060,2019-07-28,,,1.0,17.0,,7.0,18.0,79.0,,,,,,
28079004,2019-07-29,8.0,0.3,14.0,38.0,,,60.0,,,,,,,
28079011,2019-07-29,,,7.0,35.0,,,46.0,,1.5,0.2,0.2,,,
28079016,2019-07-29,,0.2,4.0,28.0,,,34.0,41.0,,,,,,
28079017,2019-07-29,10.0,,9.0,33.0,,,46.0,55.0,,,,,,
28079018,2019-07-29,7.0,0.3,7.0,25.0,,13.0,36.0,64.0,1.4,0.2,0.2,,,
28079024,2019-07-29,5.0,0.2,4.0,15.0,6.0,9.0,21.0,68.0,0.9,0.2,0.1,1.23,1.17,0.06
28079027,2019-07-29,,,8.0,33.0,,,45.0,65.0,,,,,,
28079035,2019-07-29,11.0,0.3,10.0,38.0,,,53.0,42.0,,,,,,
28079036,2019-07-29,8.0,0.2,8.0,29.0,,18.0,41.0,,,,,,,
28079039,2019-07-29,,0.2,4.0,28.0,,,34.0,64.0,,,,,,
28079040,2019-07-29,9.0,,7.0,31.0,,13.0,42.0,,,,,,,
28079047,2019-07-29,,,7.0,28.0,7.0,20.0,38.0,,,,,,,
28079048,2019-07-29,,,6.0,28.0,16.0,24.0,38.0,,,,,,,
28079049,2019-07-29,,,4.0,23.0,,,28.0,59.0,,,,,,
28079050,2019-07-29,,,10.0,36.0,9.0,20.0,51.0,,,,,,,
28079054,2019-07-29,,,5.0,29.0,,,36.0,62.0,,,,,,
28079055,2019-07-29,,,8.0,32.0,,17.0,45.0,,1.6,0.3,0.1,1.55,1.42,0.13
28079056,2019-07-29,,0.2,19.0,40.0,8.0,16.0,68.0,57.0,,,,,,
28079057,2019-07-29,5.0,0.2,4.0,23.0,,18.0,29.0,,,,,,,
28079058,2019-07-29,,,2.0,11.0,,,13.0,71.0,,,,,,
28079060,2019-07-29,,,4.0,27.0,,12.0,32.0,76.0,,,,,,
28079004,2019-07-30,7.0,0.3,4.0,28.0,,,34.0,,,,,,,
28079011,2019-07-30,,,4.0,27.0,,,34.0,,2.4,0.2,0.1,,,
28079016,2019-07-30,,0.2,1.0,20.0,,,21.0,53.0,,,,,,
28079017,2019-07-30,10.0,,3.0,25.0,,,30.0,78.0,,,,,,
28079018,2019-07-30,6.0,0.3,2.0,21.0,,10.0,24.0,89.0,0.9,0.2,0.2,,,
28079024,2019-07-30,4.0,0.2,1.0,11.0,7.0,12.0,13.0,94.0,1.1,0.2,0.2,1.19,1.13,0.06
28079027,2019-07-30,,,2.0,20.0,,,22.0,85.0,,,,,,
28079035,2019-07-30,11.0,0.2,6.0,35.0,,,44.0,58.0,,,,,,
28079036,2019-07-30,8.0,0.2,4.0,22.0,,14.0,27.0,,,,,,,
28079039,2019-07-30,,0.2,2.0,18.0,,,20.0,89.0,,,,,,
28079040,2019-07-30,9.0,,3.0,25.0,,13.0,29.0,,,,,,,
28079047,2019-07-30,,,2.0,22.0,6.0,16.0,25.0,,,,,,,
28079048,2019-07-30,,,2.0,19.0,12.0,19.0,22.0,,,,,,,
28079049,2019-07-30,,,1.0,14.0,,,16.0,83.0,,,,,,
28079050,2019-07-30,,,4.0,25.0,6.0,16.0,31.0,,,,,,,
28079054,2019-07-30,,,2.0,27.0,,,29.0,81.0,,,,,,
28079055,2019-07-30,,,2.0,23.0,,14.0,27.0,,1.3,0.2,0.1,1.49,1.36,0.12
28079056,2019-07-30,,0.2,17.0,45.0,8.0,16.0,71.0,72.0,,,,,,
28079057,2019-07-30,5.0,0.2,3.0,18.0,,17.0,22.0,,,,,,,
28079058,2019-07-30,,,1.0,12.0,,,13.0,89.0,,,,,,
28079060,2019-07-30,,,1.0,16.0,,13.0,18.0,99.0,,,,,,
28079004,2019-07-31,7.0,0.3,5.0,22.0,,,29.0,,,,,,,
28079011,2019-07-31,,,5.0,21.0,,,29.0,,1.7,0.2,0.2,,,
28079016,2019-07-31,,0.2,1.0,14.0,,,16.0,52.0,,,,,,
28079017,2019-07-31,9.0,,2.0,14.0,,,17.0,67.0,,,,,,
28079018,2019-07-31,6.0,0.3,2.0,13.0,,20.0,17.0,80.0,0.6,0.1,0.1,,,
28079024,2019-07-31,5.0,0.2,1.0,9.0,11.0,22.0,10.0,79.0,0.7,0.2,0.1,1.19,1.15,0.03
28079027,2019-07-31,,,2.0,15.0,,,18.0,77.0,,,,,,
28079035,2019-07-31,11.0,0.3,5.0,27.0,,,34.0,48.0,,,,,,
28079036,2019-07-31,8.0,0.2,3.0,15.0,,29.0,20.0,,,,,,,
28079039,2019-07-31,,0.2,1.0,14.0,,,16.0,73.0,,,,,,
28079040,2019-07-31,10.0,,3.0,15.0,,34.0,19.0,,,,,,,
28079047,2019-07-31,,,2.0,15.0,12.0,28.0,18.0,,,,,,,
28079048,2019-07-31,,,2.0,13.0,19.0,44.0,16.0,,,,,,,
28079049,2019-07-31,,,1.0,9.0,,,10.0,73.0,,,,,,
28079050,2019-07-31,,,2.0,14.0,14.0,29.0,17.0,,,,,,,
28079054,2019-07-31,,,1.0,15.0,,,17.0,72.0,,,,,,
28079055,2019-07-31,,,2.0,13.0,,2.0,16.0,,,,,,,
28079056,2019-07-31,,0.2,10.0,36.0,15.0,28.0,51.0,60.0,,,,,,
28079057,2019-07-31,5.0,0.2,2.0,11.0,,20.0,14.0,,,,,,,
28079058,2019-07-31,,,1.0,7.0,,,9.0,92.0,,,,,,
28079060,2019-07-31,,,1.0,14.0,,28.0,16.0,92.0,,,,,,
28079004,2019-08-01,8.0,0.3,4.0,26.0,,,32.0,,,,,,,
28079011,2019-08-01,,,4.0,22.0,,,28.0,,0.9,0.2,0.1,,,
28079016,2019-08-01,,0.2,1.0,17.0,,,19.0,49.0,,,,,,
28079017,2019-08-01,10.0,,3.0,18.0,,,22.0,67.0,,,,,,
28079018,2019-08-01,7.0,0.3,2.0,16.0,,17.0,19.0,81.0,0.9,0.2,0.2,,,
28079024,2019-08-01,5.0,0.2,2.0,9.0,9.0,14.0,12.0,77.0,0.6,0.1,0.1,1.19,1.15,0.03
28079027,2019-08-01,,,2.0,16.0,,,18.0,82.0,,,,,,
28079035,2019-08-01,11.0,0.2,3.0,26.0,,,31.0,51.0,,,,,,
28079036,2019-08-01,8.0,0.2,3.0,18.0,,25.0,23.0,,,,,,,
28079039,2019-08-01,,0.2,2.0,17.0,,,20.0,72.0,,,,,,
28079040,2019-08-01,9.0,,3.0,19.0,,18.0,24.0,,,,,,,
28079047,2019-08-01,,,2.0,16.0,9.0,28.0,19.0,,,,,,,
28079048,2019-08-01,,,2.0,17.0,17.0,37.0,20.0,,,,,,,
28079049,2019-08-01,,,1.0,11.0,,,13.0,74.0,,,,,,
28079050,2019-08-01,,,6.0,24.0,17.0,31.0,33.0,,,,,,,
28079054,2019-08-01,,,1.0,15.0,,,17.0,77.0,,,,,,
28079055,2019-08-01,,,2.0,15.0,,6.0,19.0,,,,,,,
28079056,2019-08-01,,0.2,13.0,38.0,12.0,24.0,57.0,62.0,,,,,,
28079057,2019-08-01,5.0,0.2,3.0,17.0,,18.0,21.0,,,,,,,
28079058,2019-08-01,,,1.0,11.0,,,13.0,86.0,,,,,,
28079060,2019-08-01,,,1.0,16.0,,17.0,18.0,94.0,,,,,,
28079004,2019-08-02,8.0,0.4,11.0,47.0,,,63.0,,,,,,,
28079011,2019-08-02,,,3.0,28.0,,,32.0,,1.2,0.2,0.2,,,
28079016,2019-08-02,,0.2,1.0,26.0,,,27.0,53.0,,,,,,
28079017,2019-08-02,10.0,,5.0,39.0,,,47.0,64.0,,,,,,
28079018,2019-08-02,7.0,0.3,3.0,30.0,,15.0,34.0,79.0,1.9,0.2,0.3,,,
28079024,2019-08-02,5.0,0.2,1.0,14.0,10.0,15.0,16.0,88.0,1.3,0.2,0.1,1.21,1.16,0.06
28079027,2019-08-02,,,3.0,37.0,,,42.0,80.0,,,,,,
28079035,2019-08-02,11.0,0.3,4.0,38.0,,,44.0,55.0,,,,,,
28079036,2019-08-02,8.0,0.2,3.0,32.0,,25.0,37.0,,,,,,,
28079039,2019-08-02,,0.3,2.0,25.0,,,28.0,83.0,,,,,,
28079040,2019-08-02,9.0,,4.0,35.0,,23.0,41.0,,,,,,,
28079047,2019-08-02,,,2.0,29.0,12.0,24.0,31.0,,,,,,,
28079048,2019-08-02,,,2.0,21.0,10.0,20.0,23.0,,,,,,,
28079049,2019-08-02,,,1.0,16.0,,,17.0,82.0,,,,,,
28079050,2019-08-02,,,6.0,30.0,13.0,24.0,39.0,,,,,,,
28079054,2019-08-02,,,2.0,33.0,,,37.0,76.0,,,,,,
28079055,2019-08-02,,,4.0,35.0,,16.0,41.0,,,,,1.54,1.42,0.12
28079056,2019-08-02,,0.3,28.0,66.0,17.0,30.0,109.0,52.0,,,,,,
28079057,2019-08-02,4.0,0.3,3.0,21.0,,19.0,25.0,,,,,,,
28079058,2019-08-02,,,1.0,11.0,,,13.0,88.0,,,,,,
28079060,2019-08-02,,,1.0,17.0,,18.0,19.0,104.0,,,,,,
28079004,2019-08-03,7.0,0.3,7.0,39.0,,,50.0,,,,,,,
28079011,2019-08-03,,,2.0,21.0,,,24.0,,1.2,0.2,0.1,,,
28079016,2019-08-03,,0.2,1.0,21.0,,,23.0,59.0,,,,,,
28079017,2019-08-03,10.0,,8.0,41.0,,,53.0,65.0,,,,,,
28079018,2019-08-03,8.0,0.3,2.0,28.0,,13.0,31.0,80.0,2.2,0.3,0.3,,,
28079024,2019-08-03,5.0,0.2,1.0,12.0,10.0,14.0,13.0,94.0,1.0,0.2,0.1,1.21,1.15,0.06
28079027,2019-08-03,,,2.0,30.0,,,33.0,81.0,,,,,,
28079035,2019-08-03,11.0,0.3,3.0,31.0,,,35.0,61.0,,,,,,
28079036,2019-08-03,8.0,0.2,3.0,27.0,,21.0,31.0,,,,,,,
28079039,2019-08-03,,0.3,2.0,25.0,,,28.0,85.0,,,,,,
28079040,2019-08-03,9.0,,3.0,28.0,,22.0,31.0,,,,,,,
28079047,2019-08-03,,,2.0,26.0,12.0,23.0,29.0,,,,,,,
28079048,2019-08-03,,,1.0,16.0,10.0,18.0,17.0,,,,,,,
28079049,2019-08-03,,,1.0,15.0,,,16.0,82.0,,,,,,
28079050,2019-08-03,,,5.0,26.0,22.0,35.0,33.0,,,,,,,
28079054,2019-08-03,,,2.0,30.0,,,33.0,81.0,,,,,,
28079055,2019-08-03,,,3.0,28.0,,27.0,33.0,,,0.4,3.9,1.55,1.41,0.13
28079056,2019-08-03,,0.3,19.0,54.0,16.0,28.0,84.0,59.0,,,,,,
28079057,2019-08-03,5.0,0.3,1.0,18.0,,18.0,20.0,,,,,,,
