fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,velmedia,sol,presMax,horaPresMax,presMin,horaPresMin,dir,racha,horaracha
2006-09-19,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"17,2","0,0","11,9",05:55,"22,4",15:40,"2,5",,"853,0",10,"848,7",24,14,"8,3",14:40
2006-09-20,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"17,2","0,0","12,4",Varias,"22,1",13:20,"4,2",,"850,2",Varias,"843,9",24,12,"12,2",13:40
2006-09-21,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"11,5","0,0","7,9",23:59,"15,1",13:20,"4,7",,"843,9",00,"838,1",Varias,33,"22,2",14:20
2006-09-22,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"10,4","0,0","6,1",Varias,"14,7",14:30,"2,2",,"844,0",Varias,"841,0",01,29,"10,0",00:30
2006-09-23,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"10,8","0,0","5,9",06:25,"15,6",13:00,"3,3",,"843,1",00,"839,2",14,11,"11,7",10:10
2006-09-24,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"9,0","0,1","6,0",Varias,"12,1",12:40,"3,9",,"844,2",24,"840,8",20,29,"25,0",21:00
2006-09-25,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"10,7","0,0","6,3",05:50,"15,1",16:00,"8,3",,"851,5",20,"843,8",00,30,"16,7",01:50
2006-09-26,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"14,2","0,0","7,5",04:55,"20,8",13:50,"5,3",,"852,3",Varias,"849,2",24,30,"13,3",02:00
2006-09-28,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,,"0,0",,,,,,,,,,,,,
2006-09-29,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"13,3","0,0","9,8",02:50,"16,8",14:40,"2,5",,"847,8",Varias,"845,5",19,30,"8,9",00:40
2006-09-30,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"13,8","0,0","10,0",07:40,"17,7",15:40,"3,3",,"847,9",23,"845,5",Varias,24,"12,2",17:20
2006-10-01,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"12,8","0,0","8,4",06:45,"17,3",Varias,"1,9",,"851,2",14,"847,7",Varias,11,"9,2",14:20
2006-10-02,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"15,7","0,0","11,1",04:00,"20,3",14:35,"4,2",,"849,5",00,"843,4",24,19,"11,9",21:50
2006-10-10,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,,"0,0",,,,,,,,,,,,,
2006-10-11,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"8,1","0,0","3,7",23:45,"12,5",09:20,"4,4",,"850,4",23,"846,1",14,30,"14,7",15:30
2006-10-12,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"8,1","0,0","2,9",05:40,"13,3",Varias,"2,8",,"853,0",21,"850,1",00,30,"11,1",00:00
2006-10-13,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"10,8","0,1","5,9",06:20,"15,6",Varias,"3,3",,"853,0",Varias,"851,1",13,11,"8,6",12:40
2006-10-14,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"11,8","0,0","7,2",04:25,"16,3",13:50,"3,1",,"852,6",02,"849,0",18,12,"8,1",09:50
2006-10-15,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"10,2","0,0","7,7",Varias,"12,6",14:00,"5,3",,"849,2",00,"845,8",17,12,"10,6",21:10
2006-10-16,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"10,4","44,0","8,0",07:20,"12,8",16:00,"6,7",,"846,7",00,"841,2",15,12,"16,7",09:50
2006-10-17,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"8,4",,"6,9",20:00,"9,8",02:45,"4,4",,"843,8",11,"840,3",24,25,"12,5",05:50
2006-10-25,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,,"20,2",,,,,,,,,,,,,
2006-10-26,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"7,8","5,1","6,4",04:30,"9,2",00:20,"4,7",,"848,9",24,"835,7",01,99,"15,6",Varias
2006-10-27,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"9,8","0,0","6,7",00:00,"12,8",12:30,"4,2",,"856,8",24,"848,9",Varias,12,"12,5",10:20
2006-10-28,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"14,9","0,0","11,0",03:20,"18,8",13:35,"4,2",,"859,6",11,"856,6",Varias,12,"11,4",10:50
2006-10-29,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"18,0","0,0","13,8",03:45,"22,1",13:30,"1,7",,"858,1",10,"852,4",24,11,"6,1",00:50
2006-10-30,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"16,4","0,0","11,6",23:45,"21,1",11:40,"1,4",,"852,4",00,"847,1",Varias,12,"5,8",11:30
2006-10-31,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"12,7","0,0","9,0",05:10,"16,4",Varias,"4,4",,"850,3",22,"847,1",04,28,"8,6",11:30
2006-11-01,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"11,8","0,0","8,5",Varias,"15,0",10:40,"2,2",,"850,2",Varias,"848,2",14,27,"5,8",23:50
2006-11-02,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,,,,,,,"2,2",,,,,,,,
2006-11-03,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,,"29,9",,,,,,,,,,,,,
2006-11-04,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"7,2",,"6,5",Varias,"7,8",Varias,"5,6",,"852,8",24,"848,4",01,34,"19,7",12:10
2006-11-14,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"9,1",,"5,8",22:50,"12,4",Varias,,,"851,7",00,"847,6",17,,,
2006-11-17,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"2,4","0,2","-1,3",07:30,"6,2",13:30,,,"848,4",Varias,"843,8",02,,,
2006-11-18,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"4,9","2,8","3,4",00:05,"6,4",Varias,,,"853,3",24,"848,0",Varias,,,
2006-11-19,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"6,8","1,3","4,2",08:00,"9,3",13:30,,,"855,5",Varias,"852,6",04,,,
2006-11-20,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"5,6","0,1","4,1",Varias,"7,2",Varias,,,"855,0",00,"851,5",24,,,
2006-11-21,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"5,5","0,7","4,5",Varias,"6,5",Varias,"0,0",,"851,6",00,"843,3",23,27,"1,1",23:10
2006-11-22,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"6,2","0,1","5,5",Varias,"6,9",03:00,"10,0",,"846,1",11,"842,2",03,29,"26,9",03:20
2006-11-23,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"6,9","9,4","5,4",Varias,"8,4",12:10,"0,0",,"844,3",00,"838,5",24,20,"12,5",23:20
2006-11-24,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"7,4","29,4","6,5",00:30,"8,4",Varias,"3,1",,"839,2",00,"833,0",22,18,"20,6",21:40
2006-11-25,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"4,8","8,5","2,3",20:50,"7,3",00:00,"1,9",,"845,6",Varias,"834,2",00,25,"14,4",00:10
2006-11-26,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"2,7","0,1","1,0",Varias,"4,4",Varias,"0,0",,"852,3",23,"845,5",Varias,15,"6,7",23:00
2006-11-27,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"2,4","2,2","1,2",05:15,"3,6",15:00,"3,6",,"853,4",Varias,"850,1",20,12,"13,1",20:50
2006-11-28,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"3,8","1,3","1,8",05:45,"5,9",12:10,"2,8",,"855,2",24,"850,5",Varias,11,"11,4",00:10
2006-11-29,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"3,5","0,0","1,5",Varias,"5,5",15:25,"0,0",,"859,2",Varias,"854,9",00,99,"6,7",01:15
2006-11-30,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"3,6","0,0","1,8",02:30,"5,3",13:05,"0,3",,"859,0",00,"856,1",13,12,"7,8",23:50
2006-12-01,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"3,8","0,1","2,9",00:10,"4,8",15:50,"4,7",,"857,3",Varias,"852,0",24,99,"10,0",Varias
2006-12-02,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"3,7","11,2","2,9",Varias,"4,5",Varias,"1,4",,"852,0",00,"847,4",15,12,"10,6",06:00
2006-12-03,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"4,0","2,6","0,9",08:00,"7,1",23:50,"6,4",,"853,2",11,"850,2",00,28,"17,2",22:30
2006-12-04,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"7,8","1,4","6,8",01:20,"8,9",Varias,"5,0",,"854,9",Varias,"850,9",Varias,29,"21,1",03:30
2006-12-05,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"3,3",,"-1,3",21:50,"7,9",00:00,"1,1",,"853,3",00,"840,0",22,28,"20,6",18:10
2006-12-16,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,,,,,,,"1,4",,,,,,,,
2006-12-22,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"-3,9","0,0","-6,4",06:10,"-1,4",14:00,"0,6",,"859,0",00,"854,1",Varias,32,"12,5",15:10
2006-12-24,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,,"1,1",,,,,,,,,,,,,
2006-12-29,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,,"0,0",,,,,,,,,,,,,
2006-12-30,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"5,5","0,0","3,4",23:10,"7,6",13:10,"0,0",,"864,5",24,"857,9",Varias,33,"8,9",17:10
2006-12-31,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"7,6","0,0","3,7",22:40,"11,5",16:30,"0,0",,"866,1",Varias,"863,1",17,28,"8,6",23:40
2006-01-01,3338,ROBLEDO DE CHAVELA,MADRID,763,"6,6","0,0","4,5",23:59,"8,8",Varias,"1,4",,"939,9",23,"933,4",04,34,"10,3",15:20
2006-01-02,3338,ROBLEDO DE CHAVELA,MADRID,763,"7,4","0,0","4,3",00:50,"10,6",Varias,"2,2",,"942,5",Varias,"939,4",05,31,"13,6",12:40
2006-01-03,3338,ROBLEDO DE CHAVELA,MADRID,763,"7,6","0,0","4,0",22:45,"11,2",13:50,"2,8",,"942,4",00,"939,3",24,31,"12,5",05:20
2006-01-04,3338,ROBLEDO DE CHAVELA,MADRID,763,"7,2","0,0","2,7",07:40,"11,8",Varias,"3,1",,"939,3",00,"932,4",24,31,"12,8",00:50
2006-01-05,3338,ROBLEDO DE CHAVELA,MADRID,763,"6,6","0,5","1,7",20:50,"11,6",13:10,"1,1",,"932,6",01,"926,8",24,31,"6,4",01:20
2006-01-06,3338,ROBLEDO DE CHAVELA,MADRID,763,"4,6","16,6","3,4",21:25,"5,9",15:00,,,"926,8",00,"923,3",15,,,
2006-01-07,3338,ROBLEDO DE CHAVELA,MADRID,763,"3,0","0,7","0,4",02:00,"5,6",16:00,,,"930,1",23,"926,7",00,,,
2006-01-08,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,3","0,0","2,8",06:40,"7,8",15:30,,,"938,1",24,"929,8",Varias,,,
2006-01-09,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,3","0,2","2,4",05:50,"8,2",12:30,,,"940,6",Varias,"937,7",01,,,
2006-01-10,3338,ROBLEDO DE CHAVELA,MADRID,763,"3,7","0,0","0,9",03:45,"6,5",15:30,"0,0",,"944,2",24,"937,6",05,05,"4,4",16:30
2006-01-11,3338,ROBLEDO DE CHAVELA,MADRID,763,"6,2","0,0","0,7",23:55,"11,7",14:00,,,"946,6",10,"943,4",15,,,
2006-01-12,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,2","0,1","-0,5",Varias,"10,9",Varias,,,"945,3",00,"940,3",Varias,,,
2006-01-13,3338,ROBLEDO DE CHAVELA,MADRID,763,"4,6","0,1","-0,2",Varias,"9,3",13:20,,,"940,9",Varias,"938,8",16,,,
2006-01-14,3338,ROBLEDO DE CHAVELA,MADRID,763,"3,6","0,3","0,3",06:55,"7,0",15:40,,,"940,6",Varias,"938,2",24,,,
2006-01-15,3338,ROBLEDO DE CHAVELA,MADRID,763,"4,2","12,8","1,2",20:00,"7,1",12:40,,,"938,2",00,"931,2",24,,,
2006-01-16,3338,ROBLEDO DE CHAVELA,MADRID,763,"3,0","2,8","1,0",08:15,"5,1",14:00,,,"935,5",Varias,"930,1",05,,,
2006-01-17,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,0","0,0","0,8",07:00,"9,1",11:10,,,"938,5",10,"935,4",00,,,
2006-01-18,3338,ROBLEDO DE CHAVELA,MADRID,763,"7,8","0,0","1,3",Varias,"14,4",12:00,"0,0",,"938,8",10,"935,5",Varias,31,"6,9",16:40
2006-01-19,3338,ROBLEDO DE CHAVELA,MADRID,763,"7,9","0,0","0,9",07:35,"14,9",14:55,"1,4",,"938,1",24,"933,4",14,32,"5,8",18:00
2006-01-20,3338,ROBLEDO DE CHAVELA,MADRID,763,"6,8","0,0","1,2",07:40,"12,3",14:10,"0,0",,"941,2",10,"938,0",00,13,"3,9",Varias
2006-01-21,3338,ROBLEDO DE CHAVELA,MADRID,763,"4,6","0,0","0,4",22:55,"8,8",12:20,,,"942,3",10,"940,0",15,,,
2006-01-22,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,1","0,0","0,4",Varias,"9,8",14:00,,,"941,4",Varias,"937,5",14,,,
2006-01-23,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,8","0,0","0,0",23:10,"11,6",13:50,"0,0",,"942,0",10,"938,9",Varias,14,"4,2",14:30
2006-01-24,3338,ROBLEDO DE CHAVELA,MADRID,763,"2,4","0,1","-1,7",06:00,"6,6",15:20,,,"942,0",10,"938,6",24,,,
2006-01-25,3338,ROBLEDO DE CHAVELA,MADRID,763,"3,3","0,0","1,4",Varias,"5,2",12:30,,,"938,6",00,"931,1",Varias,,,
2006-01-26,3338,ROBLEDO DE CHAVELA,MADRID,763,"4,3","0,0","-0,4",03:10,"9,0",14:50,"0,3",,"931,1",00,"925,0",22,99,"3,9",Varias
2006-01-27,3338,ROBLEDO DE CHAVELA,MADRID,763,"0,8","0,0","-4,0",07:00,"5,5",13:10,"0,8",,"927,1",Varias,"924,1",15,01,"10,6",21:20
2006-01-28,3338,ROBLEDO DE CHAVELA,MADRID,763,"0,1","0,0","-4,2",01:20,"4,4",13:20,"2,2",,"927,6",11,"924,2",17,35,"15,8",07:40
2006-01-29,3338,ROBLEDO DE CHAVELA,MADRID,763,"0,2","0,2","-2,4",08:05,"2,8",Varias,"1,9",,"930,8",24,"924,8",04,07,"8,3",17:20
2006-01-30,3338,ROBLEDO DE CHAVELA,MADRID,763,"1,4","0,0","-4,9",07:45,"7,8",13:10,"1,7",,"935,0",24,"930,7",Varias,32,"9,4",11:20
2006-01-31,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,6","0,0","-1,6",07:40,"12,7",Varias,"1,1",,"938,4",Varias,"934,0",02,31,"13,9",02:20
2006-02-01,3338,ROBLEDO DE CHAVELA,MADRID,763,"6,7","0,0","-0,7",Varias,"14,1",14:50,"0,8",,"939,1",10,"935,1",17,99,"5,3",Varias
2006-02-02,3338,ROBLEDO DE CHAVELA,MADRID,763,"6,4","0,0","-0,4",07:20,"13,3",Varias,"0,8",,"936,2",00,"930,4",Varias,18,"5,3",14:50
2006-02-03,3338,ROBLEDO DE CHAVELA,MADRID,763,"8,3","0,0","2,8",Varias,"13,8",Varias,"1,1",,"930,7",00,"926,1",Varias,99,"10,6",Varias
2006-02-04,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,4","0,0","-0,2",23:59,"11,0",14:30,"2,5",,"934,0",24,"928,6",01,31,"14,7",04:10
2006-02-05,3338,ROBLEDO DE CHAVELA,MADRID,763,"3,4","0,0","-4,0",Varias,"10,9",14:00,"0,6",,"938,6",24,"934,0",Varias,22,"4,4",14:50
2006-02-06,3338,ROBLEDO DE CHAVELA,MADRID,763,"4,8","0,0","-3,2",06:35,"12,8",13:10,"0,8",,"940,5",22,"938,2",04,18,"4,7",14:15
2006-02-07,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,4","0,0","-2,6",07:20,"13,5",14:20,"0,8",,"940,9",11,"936,5",17,22,"3,6",Varias
2006-02-08,3338,ROBLEDO DE CHAVELA,MADRID,763,"7,0","0,0","-1,4",07:10,"15,4",15:10,"0,6",,"936,9",00,"931,6",17,22,"6,4",11:30
2006-02-09,3338,ROBLEDO DE CHAVELA,MADRID,763,,,,,,,"1,4",,"933,6",00,"930,3",16,04,"3,1",13:00
2006-02-10,3338,ROBLEDO DE CHAVELA,MADRID,763,,,,,,,"1,7",,,,,,,,
2006-02-11,3338,ROBLEDO DE CHAVELA,MADRID,763,"10,7","0,0","5,6",07:30,"15,8",11:10,"0,3",,"935,7",24,"932,4",Varias,01,"7,8",19:00
2006-02-12,3338,ROBLEDO DE CHAVELA,MADRID,763,"8,8","0,0","2,5",05:40,"15,0",14:50,"0,3",,"939,4",Varias,"935,7",00,32,"9,2",19:20
2006-02-13,3338,ROBLEDO DE CHAVELA,MADRID,763,"9,4","0,0","1,8",06:10,"17,0",15:20,"1,4",,"938,2",10,"934,6",Varias,32,"8,9",02:40
2006-02-14,3338,ROBLEDO DE CHAVELA,MADRID,763,"8,3","0,0","0,8",07:15,"15,8",14:05,"0,6",,"937,8",Varias,"935,4",04,31,"7,2",22:30
2006-02-15,3338,ROBLEDO DE CHAVELA,MADRID,763,"8,3","0,0","2,0",05:35,"14,6",11:30,"0,8",,"937,9",Varias,"932,3",24,34,"6,7",07:20
2006-02-16,3338,ROBLEDO DE CHAVELA,MADRID,763,"7,6","0,0","4,7",02:40,"10,6",17:00,"0,0",,"932,7",00,"927,0",17,22,"2,8",00:40
2006-02-17,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,6","0,0","0,9",Varias,"10,4",13:20,"2,2",,"931,1",10,"927,7",23,22,"16,9",22:50
2006-02-18,3338,ROBLEDO DE CHAVELA,MADRID,763,"7,2","13,7","4,8",23:59,"9,7",12:10,"0,8",,"930,0",Varias,"920,4",23,22,"15,8",00:00
2006-02-19,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,8","1,0","2,4",06:50,"9,1",11:40,,,"927,4",22,"920,1",01,,,
2006-02-20,3338,ROBLEDO DE CHAVELA,MADRID,763,"3,4","0,0","-0,4",06:45,"7,1",15:20,,,"927,4",Varias,"924,1",Varias,,,
2006-02-21,3338,ROBLEDO DE CHAVELA,MADRID,763,"4,2","0,0","0,8",21:10,"7,5",12:10,,,"927,8",24,"924,2",Varias,,,
2006-02-22,3338,ROBLEDO DE CHAVELA,MADRID,763,"2,3","0,6","0,4",19:35,"4,2",12:20,,,"931,7",Varias,"927,1",03,,,
2006-02-23,3338,ROBLEDO DE CHAVELA,MADRID,763,"2,8","0,0","-2,1",07:05,"7,7",15:10,,,"932,8",10,"928,9",24,,,
2006-02-24,3338,ROBLEDO DE CHAVELA,MADRID,763,"3,8","0,0","-0,9",23:55,"8,6",15:00,"1,7",,"929,1",00,"924,7",Varias,27,"10,8",15:40
2006-02-25,3338,ROBLEDO DE CHAVELA,MADRID,763,"2,0","5,1","-1,9",00:55,"5,9",Varias,"3,9",,"925,5",00,"917,9",24,22,"14,4",13:10
2006-02-26,3338,ROBLEDO DE CHAVELA,MADRID,763,"1,4","11,6","0,2",Varias,"2,5",23:50,,,"923,6",24,"913,6",05,,,
2006-02-27,3338,ROBLEDO DE CHAVELA,MADRID,763,"3,0","0,0","-1,6",23:59,"7,5",14:40,"3,3",,"930,0",Varias,"923,6",00,32,"10,0",15:10
2006-02-28,3338,ROBLEDO DE CHAVELA,MADRID,763,"4,1","0,0","-4,4",06:50,"12,6",Varias,"0,8",,"930,0",00,"927,0",Varias,09,"5,3",13:20
2006-03-01,3338,ROBLEDO DE CHAVELA,MADRID,763,"4,0","0,0","-4,0",07:15,"12,0",15:00,"1,4",,"930,0",Varias,"926,4",Varias,35,"10,8",23:40
2006-03-02,3338,ROBLEDO DE CHAVELA,MADRID,763,"4,8","0,0","-1,9",06:45,"11,4",15:50,"1,7",,"933,4",23,"929,4",01,33,"9,2",00:00
2006-03-03,3338,ROBLEDO DE CHAVELA,MADRID,763,"6,0","1,8","1,2",05:00,"10,7",13:00,"3,3",,"933,0",00,"931,3",Varias,21,"15,8",20:50
2006-03-04,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,6","24,2","2,5",23:59,"8,7",11:50,"4,7",,"931,4",00,"916,1",23,22,"18,9",23:30
2006-03-05,3338,ROBLEDO DE CHAVELA,MADRID,763,"2,2","0,3","-0,5",06:40,"5,0",Varias,"0,0",,"939,4",24,"916,6",02,04,"18,1",02:50
2006-03-06,3338,ROBLEDO DE CHAVELA,MADRID,763,"5,2","0,0","1,1",07:00,"9,4",13:55,"2,2",,"943,9",22,"939,4",Varias,14,"14,2",16:40
2006-03-07,3338,ROBLEDO DE CHAVELA,MADRID,763,"10,9","0,0","5,8",00:00,"16,0",15:20,"2,5",,"943,1",10,"940,6",Varias,32,"15,8",22:00
2006-03-08,3338,ROBLEDO DE CHAVELA,MADRID,763,"14,1","0,0","9,1",04:20,"19,1",13:40,"3,3",,"942,0",01,"937,4",Varias,31,"10,6",00:00
2006-03-09,3338,ROBLEDO DE CHAVELA,MADRID,763,"10,6","0,0","6,0",06:40,"15,1",13:00,"1,9",,"938,6",24,"933,6",15,26,"12,8",19:00
2006-03-10,3338,ROBLEDO DE CHAVELA,MADRID,763,"8,3","0,0","4,2",05:50,"12,4",13:20,"3,3",,"941,4",Varias,"938,1",03,27,"13,3",18:10
2006-03-11,3338,ROBLEDO DE CHAVELA,MADRID,763,"11,8","0,0","7,3",00:00,"16,2",16:20,"2,5",,"940,3",22,"937,1",05,32,"16,4",05:50
2006-03-12,3338,ROBLEDO DE CHAVELA,MADRID,763,"13,0","0,0","6,4",23:59,"19,7",Varias,"2,2",,"940,2",02,"934,4",Varias,04,"13,3",00:00
2006-03-13,3338,ROBLEDO DE CHAVELA,MADRID,763,"12,0","0,0","2,5",06:50,"21,5",14:20,"0,6",,"935,2",00,"929,1",Varias,15,"5,3",14:40
2006-03-14,3338,ROBLEDO DE CHAVELA,MADRID,763,"13,2","0,0","5,4",06:40,"21,0",Varias,"0,8",,"932,6",08,"928,8",16,18,"5,0",14:50
2006-03-15,3338,ROBLEDO DE CHAVELA,MADRID,763,"12,6","0,0","4,4",06:35,"20,8",14:30,"1,7",,"931,1",07,"927,0",Varias,22,"7,2",13:40
2006-03-16,3338,ROBLEDO DE CHAVELA,MADRID,763,"11,8","0,0","5,5",05:40,"18,2",12:25,"1,4",,"928,9",10,"925,6",17,26,"7,5",22:10
2006-03-17,3338,ROBLEDO DE CHAVELA,MADRID,763,"9,2","18,4","6,7",Varias,"11,8",11:40,"0,0",,"926,2",Varias,"920,0",24,04,"3,3",01:50
2006-03-18,3338,ROBLEDO DE CHAVELA,MADRID,763,"8,9","20,7","7,6",03:00,"10,2",12:40,,,"920,0",00,"916,5",Varias,,,
2006-03-19,3338,ROBLEDO DE CHAVELA,MADRID,763,"8,0","6,6","5,0",22:50,"11,0",17:10,,,"922,7",24,"917,7",00,,,
2006-03-20,3338,ROBLEDO DE CHAVELA,MADRID,763,"8,2","2,5","3,6",05:15,"12,8",15:55,,,"924,4",09,"921,2",16,,,
2006-03-21,3338,ROBLEDO DE CHAVELA,MADRID,763,"8,2","1,2","4,1",04:20,"12,3",15:50,,,"926,1",24,"922,1",04,,,
2006-03-22,3338,ROBLEDO DE CHAVELA,MADRID,763,"9,1","0,4","6,5",Varias,"11,7",11:40,,,"930,5",Varias,"926,1",Varias,,,
2006-03-23,3338,ROBLEDO DE CHAVELA,MADRID,763,"9,3","2,3","7,3",02:30,"11,3",14:00,,,"929,7",00,"923,7",23,,,
2006-03-24,3338,ROBLEDO DE CHAVELA,MADRID,763,"10,8","0,0","7,1",23:55,"14,6",15:00,,,"934,4",23,"923,4",04,,,
2006-03-25,3338,ROBLEDO DE CHAVELA,MADRID,763,"10,9","0,0","5,2",Varias,"16,6",15:00,"0,8",,"937,5",Varias,"934,1",00,24,"5,8",19:30
2006-03-26,3338,ROBLEDO DE CHAVELA,MADRID,763,"13,0","0,0","6,4",04:55,"19,7",Varias,"1,1",,"937,5",00,"930,4",16,17,"7,2",13:20
2006-03-27,3338,ROBLEDO DE CHAVELA,MADRID,763,"13,1","0,8","8,7",21:50,"17,5",13:10,"4,4",,"934,1",24,"930,5",17,22,"13,6",18:20
2006-03-28,3338,ROBLEDO DE CHAVELA,MADRID,763,"10,8","0,0","6,5",21:50,"15,2",15:00,"3,6",,"937,2",Varias,"933,8",17,22,"12,8",05:20
2006-03-29,3338,ROBLEDO DE CHAVELA,MADRID,763,"10,8","0,0","4,0",05:25,"17,6",14:20,"1,1",,"937,4",Varias,"933,9",04,21,"6,7",Varias
2006-03-30,3338,ROBLEDO DE CHAVELA,MADRID,763,"12,5","0,0","6,8",Varias,"18,2",16:20,"0,6",,"938,0",10,"933,7",Varias,22,"9,2",21:40
2006-03-31,3338,ROBLEDO DE CHAVELA,MADRID,763,"13,0","0,0","6,0",06:10,"20,1",13:10,"1,1",,"936,2",10,"932,2",17,21,"8,1",16:00
2006-04-01,3338,ROBLEDO DE CHAVELA,MADRID,763,"13,5","0,0","8,0",06:10,"19,0",12:40,"2,2",,"935,9",Varias,"932,0",15,28,"10,3",12:50
2006-04-02,3338,ROBLEDO DE CHAVELA,MADRID,763,"14,2","0,0","8,7",04:10,"19,7",Varias,"1,7",,"937,5",Varias,"935,4",Varias,31,"7,8",01:50
2006-04-03,3338,ROBLEDO DE CHAVELA,MADRID,763,"13,8","0,0","8,2",02:45,"19,4",13:20,"1,7",,"937,5",00,"930,5",24,09,"6,1",09:10
2006-04-04,3338,ROBLEDO DE CHAVELA,MADRID,763,"15,4","0,0","8,7",23:59,"22,1",Varias,"2,5",,"930,5",Varias,"921,6",Varias,26,"11,4",21:40
2006-04-05,3338,ROBLEDO DE CHAVELA,MADRID,763,"10,6","5,3","5,8",05:40,"15,4",10:50,"1,7",,"924,6",23,"922,5",16,27,"9,2",09:50
2006-04-06,3338,ROBLEDO DE CHAVELA,MADRID,763,"11,4","2,2","8,3",Varias,"14,5",13:40,,,"928,1",24,"923,2",03,,,
2006-04-07,3338,ROBLEDO DE CHAVELA,MADRID,763,"12,2","0,1","7,5",23:59,"16,8",Varias,,,"931,7",23,"927,7",00,,,
2006-04-08,3338,ROBLEDO DE CHAVELA,MADRID,763,"11,2","0,0","4,9",05:50,"17,5",16:20,"1,1",,"931,5",Varias,"927,7",24,14,"6,4",15:10
2006-04-09,3338,ROBLEDO DE CHAVELA,MADRID,763,"13,0","0,0","6,6",Varias,"19,4",13:30,"1,9",,"927,7",00,"921,8",18,35,"8,3",22:10
2006-04-10,3338,ROBLEDO DE CHAVELA,MADRID,763,"11,6","0,0","5,0",23:59,"18,1",12:50,"1,4",,"933,4",24,"924,8",00,36,"13,3",08:20
